"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H5698","156","Local CCP","HMO","Yes","WINDSOR HEALTH PLAN, INC.","Windsor Medicare Extra","Windsor Medicare Extra Diabetes Plan (HMO SNP)","Munich American Holding Corporation",01/01/2006 0:00:00,"87"
"H5698","157","Local CCP","HMO","Yes","WINDSOR HEALTH PLAN, INC.","Windsor Medicare Extra","Windsor Medicare Extra Gold Plan (HMO)","Munich American Holding Corporation",01/01/2006 0:00:00,"1819"
"H5698","158","Local CCP","HMO","Yes","WINDSOR HEALTH PLAN, INC.","Windsor Medicare Extra","Windsor Medicare Extra Comp Plus Plan (HMO SNP)","Munich American Holding Corporation",01/01/2006 0:00:00,"1512"
"H5698","159","Local CCP","HMO","Yes","WINDSOR HEALTH PLAN, INC.","Windsor Medicare Extra","Windsor Medicare Extra Emerald Plan (HMO)","Munich American Holding Corporation",01/01/2006 0:00:00,"1196"
"H5698","160","Local CCP","HMO","Yes","WINDSOR HEALTH PLAN, INC.","Windsor Medicare Extra","Windsor Medicare Extra Diamond Plan (HMO)","Munich American Holding Corporation",01/01/2006 0:00:00,"22"
"H5698","163","Local CCP","HMO","Yes","WINDSOR HEALTH PLAN, INC.","Windsor Medicare Extra","Windsor Medicare Extra Diabetes Plan (HMO SNP)","Munich American Holding Corporation",01/01/2006 0:00:00,"*"
"H5698","801","Local CCP","HMO","Yes","WINDSOR HEALTH PLAN, INC.","Windsor Medicare Extra","Windsor Medicare Extra Employer Plan Part D (CY) (HMO)","Munich American Holding Corporation",01/01/2006 0:00:00,"*"
"H5698","802","Local CCP","HMO","No","WINDSOR HEALTH PLAN, INC.","Windsor Medicare Extra","Windsor Medicare Extra Employer Plan (CY) (HMO)","Munich American Holding Corporation",01/01/2006 0:00:00,"*"
"H5698","803","Local CCP","HMO","No","WINDSOR HEALTH PLAN, INC.","Windsor Medicare Extra","Windsor Medicare Extra Employer Plan (NonCY) (HMO)","Munich American Holding Corporation",01/01/2006 0:00:00,"*"
"H5698","804","Local CCP","HMO","Yes","WINDSOR HEALTH PLAN, INC.","Windsor Medicare Extra","Windsor Medicare Extra Employer Part D (NonCY) (HMO)","Munich American Holding Corporation",01/01/2006 0:00:00,"*"
"H5700","002","Local CCP","HMO","Yes","ARKANSAS COMMUNITY CARE, INC.","Arcadian Health Plan","Arkansas Community  Care -  Plus (HMO)","Humana Inc.",01/01/2006 0:00:00,"2045"
"H5700","005","Local CCP","HMO","Yes","ARKANSAS COMMUNITY CARE, INC.","Arcadian Health Plan","Arkansas Community Care - Plus (HMO)","Humana Inc.",01/01/2006 0:00:00,"1001"
"H5700","009","Local CCP","HMO","Yes","ARKANSAS COMMUNITY CARE, INC.","Arcadian Health Plan","Arkansas Community Care - Plus (HMO)","Humana Inc.",01/01/2006 0:00:00,"1637"
"H5700","018","Local CCP","HMO","Yes","ARKANSAS COMMUNITY CARE, INC.","Arcadian Health Plan","Arkansas Community Care -Dual Plus (HMO SNP)","Humana Inc.",01/01/2006 0:00:00,"331"
"H5700","020","Local CCP","HMO","Yes","ARKANSAS COMMUNITY CARE, INC.","Arcadian Health Plan","Texarkana Community Care - Plus (HMO)","Humana Inc.",01/01/2006 0:00:00,"2672"
"H5700","027","Local CCP","HMO","Yes","ARKANSAS COMMUNITY CARE, INC.","Arcadian Health Plan","Arkansas Community Care - Plus (HMO)","Humana Inc.",01/01/2006 0:00:00,"1463"
"H5700","028","Local CCP","HMO","Yes","ARKANSAS COMMUNITY CARE, INC.","Arcadian Health Plan","Arkansas Community Care - Dual Plus (HMO SNP)","Humana Inc.",01/01/2006 0:00:00,"119"
"H5703","001","Local CCP","HMO","Yes","SOUTH COUNTRY HEALTH ALLIANCE","South Country Health Alliance","AbilityCare (HMO SNP)","South Country Health Alliance",01/01/2006 0:00:00,"643"
"H5732","001","Local CCP","HMO","Yes","TRIPLE-S SALUD, INC.","Triple-S Salud, INC.","Triple-S Medicare Optimo Premier (HMO)","Triple-S Management Corporation",01/01/2006 0:00:00,"14920"
"H5732","005","Local CCP","HMOPOS","Yes","TRIPLE-S SALUD, INC.","Triple-S Salud, INC.","Triple-S Medicare Optimo Novel (HMO-POS)","Triple-S Management Corporation",01/01/2006 0:00:00,"1423"
"H5746","006","Local CCP","HMO","Yes","AMERIGROUP COMMUNITY CARE OF NEW MEXICO, INC.","Amerigroup Community Care of New Mexico","Amerivantage Specialty + Rx (HMO SNP)","AMERIGROUP Corporation",01/01/2008 0:00:00,"1483"
"H5746","012","Local CCP","HMOPOS","Yes","AMERIGROUP COMMUNITY CARE OF NEW MEXICO, INC.","Amerigroup Community Care of New Mexico","Amerivantage Choice + Rx (HMO-POS)","AMERIGROUP Corporation",01/01/2008 0:00:00,"1468"
"H5749","001","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Plus Plan 1 (HMO-POS)","UnitedHealth Group, Inc.",01/01/2008 0:00:00,"7226"
"H5750","004","Local CCP","HMO","Yes","METROPOLITAN HEALTH PLAN","Cornerstone Solutions","Cornerstone Solutions (HMO SNP)","Metropolitan Health Plan",01/01/2006 0:00:00,"324"
"H5774","003","Local CCP","HMO","No","AMERICAN HEALTH, INC.","American Health Medicare","AHM_Basic (HMO)","Triple-S Management Corporation",01/01/2006 0:00:00,"303"
"H5774","005","Local CCP","HMO","Yes","AMERICAN HEALTH, INC.","American Health Medicare","AHM_Standard (HMO)","Triple-S Management Corporation",01/01/2006 0:00:00,"9531"
"H5774","008","Local CCP","HMO","Yes","AMERICAN HEALTH, INC.","American Health Medicare","AHM_Classic (HMO)","Triple-S Management Corporation",01/01/2006 0:00:00,"1019"
"H5774","009","Local CCP","HMO","Yes","AMERICAN HEALTH, INC.","American Health Medicare","AHM_Classic Plus (HMO SNP)","Triple-S Management Corporation",01/01/2006 0:00:00,"2448"
"H5774","014","Local CCP","HMOPOS","Yes","AMERICAN HEALTH, INC.","American Health Medicare","AHM_Opal (HMO-POS)","Triple-S Management Corporation",01/01/2006 0:00:00,"793"
"H5774","019","Local CCP","HMO","Yes","AMERICAN HEALTH, INC.","American Health Medicare","AHM_Platino Plus (HMO SNP)","Triple-S Management Corporation",01/01/2006 0:00:00,"35361"
"H5774","802","Local CCP","HMO","No","AMERICAN HEALTH, INC.","American Health Medicare","AHM_Executive Group (HMO)","Triple-S Management Corporation",01/01/2006 0:00:00,"*"
"H5774","806","Local CCP","HMO","Yes","AMERICAN HEALTH, INC.","American Health Medicare","AHM_ELA Premier (HMO)","Triple-S Management Corporation",01/01/2006 0:00:00,"2250"
"H5774","808","Local CCP","HMO","Yes","AMERICAN HEALTH, INC.","American Health Medicare","AHM_Executive Group Plus (HMO)","Triple-S Management Corporation",01/01/2006 0:00:00,"*"
"H5782","001","Local CCP","HMO","Yes","PARTNERSHIP HEALTHPLAN OF CALIFORNIA","Partnership HealthPlan of California","PartnershipAdvantage (HMO SNP)","PARTNERSHIP HEALTHPLAN OF CALIFORNIA",01/01/2007 0:00:00,"7618"
"H5783","002","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN, INC.","Arcadian Health Plan, Inc.","Southeast Community Care- Plus (HMO)","Humana Inc.",01/01/2007 0:00:00,"3024"
"H5783","006","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN, INC.","Arcadian Health Plan, Inc.","Southeast Community Care - Plus (HMO)","Humana Inc.",01/01/2007 0:00:00,"2475"
"H5783","008","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN, INC.","Arcadian Health Plan, Inc.","Southeast Community Care - Dual Plus (HMO SNP)","Humana Inc.",01/01/2007 0:00:00,"637"
"H5783","011","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN, INC.","Arcadian Health Plan, Inc.","Southeast Community Care - Dual Plus (HMO SNP)","Humana Inc.",01/01/2007 0:00:00,"431"
"H5783","012","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN, INC.","Arcadian Health Plan, Inc.","Southeast Community Care - Plus (HMO)","Humana Inc.",01/01/2007 0:00:00,"333"
"H5793","001","Local CCP","HMO","Yes","AETNA HEALTH, INC. (CT)","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",01/01/2007 0:00:00,"2907"
"H5793","008","Local CCP","HMO","Yes","AETNA HEALTH, INC. (CT)","Aetna Medicare","Aetna Medicare Standard Plan (HMO)","Aetna Inc.",01/01/2007 0:00:00,"1670"
"H5793","801","Local CCP","HMO","No","AETNA HEALTH, INC. (CT)","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",01/01/2007 0:00:00,"120"
"H5793","802","Local CCP","HMO","Yes","AETNA HEALTH, INC. (CT)","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",01/01/2007 0:00:00,"30"
"H5810","001","Local CCP","HMO","Yes","MOLINA HEALTHCARE OF CALIFORNIA","Molina Healthcare of California","Molina Medicare Options Plus (HMO SNP)","Molina Healthcare, Inc.,",01/01/2006 0:00:00,"4640"
"H5810","002","Local CCP","HMO","Yes","MOLINA HEALTHCARE OF CALIFORNIA","Molina Healthcare of California","Molina Medicare Options (HMO)","Molina Healthcare, Inc.,",01/01/2006 0:00:00,"234"
"H5810","007","Local CCP","HMO","Yes","MOLINA HEALTHCARE OF CALIFORNIA","Molina Healthcare of California","Molina Medicare Options Plus (HMO SNP)","Molina Healthcare, Inc.,",01/01/2006 0:00:00,"2151"
"H5810","009","Local CCP","HMO","Yes","MOLINA HEALTHCARE OF CALIFORNIA","Molina Healthcare of California","Molina Medicare Options (HMO)","Molina Healthcare, Inc.,",01/01/2006 0:00:00,"89"
"H5811","001","Local CCP","HMO","Yes","SCAN HEALTH PLAN","SCAN Health Plan","SCAN Classic (HMO)","SCAN Health Plan",01/01/2006 0:00:00,"1570"
"H5811","002","Local CCP","HMO","Yes","SCAN HEALTH PLAN","SCAN Health Plan","SCAN Connections (HMO SNP)","SCAN Health Plan",01/01/2006 0:00:00,"896"
"H5811","005","Local CCP","HMO","Yes","SCAN HEALTH PLAN","SCAN Health Plan","SCAN Options (HMO)","SCAN Health Plan",01/01/2006 0:00:00,"500"
"H5813","003","Local CCP","HMO","Yes","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Standard Plan (HMO)","Aetna Inc.",01/01/2007 0:00:00,"1386"
"H5813","006","Local CCP","HMO","Yes","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Premier Plan (HMO)","Aetna Inc.",01/01/2007 0:00:00,"389"
"H5813","801","Local CCP","HMO","No","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",01/01/2007 0:00:00,"58"
"H5813","802","Local CCP","HMO","Yes","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",01/01/2007 0:00:00,"101"
"H5817","009","Local CCP","HMO","Yes","AMERIGROUP TEXAS, INC.","Amerigroup Community Care","Amerivantage Specialty + Rx (HMO SNP)","AMERIGROUP Corporation",01/01/2006 0:00:00,"10841"
"H5817","010","Local CCP","HMOPOS","Yes","AMERIGROUP TEXAS, INC.","Amerigroup Community Care","Amerivantage Classic Choice + Rx (HMO-POS)","AMERIGROUP Corporation",01/01/2006 0:00:00,"4469"
"H5820","002","PFFS","PFFS","Yes","UNIVERSAL HEALTH CARE INSURANCE COMPANY","UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold (PFFS)","Universal Health Care Group, Inc.",01/01/2007 0:00:00,"38748"
"H5820","026","PFFS","PFFS","No","UNIVERSAL HEALTH CARE INSURANCE COMPANY","UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Any, Any, Any Gold MA Only (PFFS)","Universal Health Care Group, Inc.",01/01/2007 0:00:00,"6992"
"H5821","001","Local CCP","HMOPOS","Yes","MAPFRE LIFE INSURANCE COMPANY","MAPFRE LIFE INSURANCE COMPANY","MAPFRE Medicare Excel (HMO-POS)","MAPFRE PRAICO CORPORATION",01/01/2006 0:00:00,"257"
"H5821","013","Local CCP","HMOPOS","Yes","MAPFRE LIFE INSURANCE COMPANY","MAPFRE LIFE INSURANCE COMPANY","MAPFRE Medicare Excel Extended (HMO-POS)","MAPFRE PRAICO CORPORATION",01/01/2006 0:00:00,"5869"
"H5821","020","Local CCP","HMO","Yes","MAPFRE LIFE INSURANCE COMPANY","MAPFRE LIFE INSURANCE COMPANY","MAPFRE Medicare Excel VIP (HMO)","MAPFRE PRAICO CORPORATION",01/01/2006 0:00:00,"3858"
"H5821","804","Local CCP","HMOPOS","Yes","MAPFRE LIFE INSURANCE COMPANY","MAPFRE LIFE INSURANCE COMPANY","MAPFRE Medicare Excel Employer Plan (HMO-POS)","MAPFRE PRAICO CORPORATION",01/01/2006 0:00:00,"613"
"H5822","001","National PACE","National PACE","Yes","MIDLAND CARE CONNECTION","Midland Care PACE","Midland Care Connection - Dual Eligibles (PACE)","Midland Care Connection, Inc.",01/01/2007 0:00:00,"82"
"H5822","002","National PACE","National PACE","Yes","MIDLAND CARE CONNECTION","Midland Care PACE","Midland Care Connection - Medicare Only (PACE)","Midland Care Connection, Inc.",01/01/2007 0:00:00,"*"
"H5823","002","Local CCP","HMO","Yes","MOLINA HEALTHCARE OF WASHINGTON, INC.","Molina Healthcare of Washington, Inc.","Molina Medicare Options (HMO)","Molina Healthcare, Inc.,",01/01/2006 0:00:00,"742"
"H5823","006","Local CCP","HMO","Yes","MOLINA HEALTHCARE OF WASHINGTON, INC.","Molina Healthcare of Washington, Inc.","Molina Medicare Options Plus (HMO SNP)","Molina Healthcare, Inc.,",01/01/2006 0:00:00,"5167"
"H5826","005","Local CCP","HMO","Yes","COMMUNITY HEALTH PLAN OF WASHINGTON","Community HealthFirst Medicare Advantage Plan","Community HealthFirst MA Special Needs Plan (HMO SNP)","Community Health Plan of Washington",01/01/2007 0:00:00,"6322"
"H5826","006","Local CCP","HMO","No","COMMUNITY HEALTH PLAN OF WASHINGTON","Community HealthFirst Medicare Advantage Plan","Community HealthFirst MA Plan (HMO)","Community Health Plan of Washington",01/01/2007 0:00:00,"360"
"H5826","008","Local CCP","HMO","Yes","COMMUNITY HEALTH PLAN OF WASHINGTON","Community HealthFirst Medicare Advantage Plan","Community HealthFirst MA Pharmacy Plan (HMO)","Community Health Plan of Washington",01/01/2007 0:00:00,"3814"
"H5826","009","Local CCP","HMO","Yes","COMMUNITY HEALTH PLAN OF WASHINGTON","Community HealthFirst Medicare Advantage Plan","Community HealthFirst MA Pharmacy Plan (HMO)","Community Health Plan of Washington",01/01/2007 0:00:00,"5983"
"H5826","010","Local CCP","HMO","Yes","COMMUNITY HEALTH PLAN OF WASHINGTON","Community HealthFirst Medicare Advantage Plan","Community HealthFirst MA Extra Plan (HMO)","Community Health Plan of Washington",01/01/2007 0:00:00,"1258"
"H5826","011","Local CCP","HMOPOS","Yes","COMMUNITY HEALTH PLAN OF WASHINGTON","Community HealthFirst Medicare Advantage Plan","Community HealthFirst MA Premium Plan (HMO-POS)","Community Health Plan of Washington",01/01/2007 0:00:00,"917"
"H5826","012","Local CCP","HMO","Yes","COMMUNITY HEALTH PLAN OF WASHINGTON","Community HealthFirst Medicare Advantage Plan","Community HealthFirst MA Enhanced Pharmacy Plan (HMO)","Community Health Plan of Washington",01/01/2007 0:00:00,"380"
"H5832","001","Local CCP","HMO","Yes","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",01/01/2007 0:00:00,"151"
"H5832","801","Local CCP","HMO","No","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",01/01/2007 0:00:00,"*"
"H5832","802","Local CCP","HMO","Yes","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",01/01/2007 0:00:00,"74"
"H5850","002","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Maximum (HMO SNP)","Coventry Health Care Inc.",01/01/2006 0:00:00,"7534"
"H5850","003","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Ideal (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"4467"
"H5850","004","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Ideal (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"1804"
"H5850","005","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Ideal (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"512"
"H5850","006","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Plus (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"3099"
"H5850","007","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Ideal (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"2106"
"H5850","012","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Ideal (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"3575"
"H5850","020","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Advantra Ideal (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"188"
"H5850","021","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Advantra Maximum (HMO SNP)","Coventry Health Care Inc.",01/01/2006 0:00:00,"3233"
"H5850","022","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Plus (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"889"
"H5850","023","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Maximum (HMO SNP)","Coventry Health Care Inc.",01/01/2006 0:00:00,"287"
"H5850","024","Local CCP","HMOPOS","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Select (HMO-POS)","Coventry Health Care Inc.",01/01/2006 0:00:00,"245"
"H5850","025","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Advantra Ideal (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"572"
"H5850","026","Local CCP","HMOPOS","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Advantra Select Plus (HMO-POS)","Coventry Health Care Inc.",01/01/2006 0:00:00,"2378"
"H5850","802","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Group Ideal (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"*"
"H5850","803","Local CCP","HMO","No","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Group Value (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"*"
"H5850","805","Local CCP","HMO","Yes","COVENTRY SUMMIT HEALTH PLAN, INC.","Coventry Summit Health Plan","Coventry Summit Group Choice (HMO)","Coventry Health Care Inc.",01/01/2006 0:00:00,"*"
"H5852","001","Local CCP","HMO","Yes","AIDS HEALTHCARE FOUNDATION","Positive Healthcare Partners","Positive Healthcare Partners (HMO SNP)","AIDS Healthcare Foundation",01/01/2006 0:00:00,"825"
"H5854","005","Local CCP","HMO","Yes","ANTHEM HEALTH PLANS, INC","Anthem Blue Cross and Blue Shield","Anthem MediBlue Value (HMO)","WellPoint, Inc.",01/01/2007 0:00:00,"1709"
"H5854","801","Local CCP","HMO","Yes","ANTHEM HEALTH PLANS, INC","Anthem Blue Cross and Blue Shield","Anthem MediBlue (HMO)","WellPoint, Inc.",01/01/2007 0:00:00,"*"
"H5854","803","Local CCP","HMO","No","ANTHEM HEALTH PLANS, INC","Anthem Blue Cross and Blue Shield","Anthem MediBlue (HMO)","WellPoint, Inc.",01/01/2007 0:00:00,"*"
"H5854","805","Local CCP","HMO","Yes","ANTHEM HEALTH PLANS, INC","Anthem Blue Cross and Blue Shield","Anthem MediBlue (HMO)","WellPoint, Inc.",01/01/2007 0:00:00,"*"
"H5859","001","Local CCP","HMOPOS","Yes","HEALTH PLAN OF CAREOREGON, INC.","CareOregon Advantage","CareOregon Advantage Plus (HMO-POS SNP)","CareOregon, Inc.",01/01/2006 0:00:00,"7290"
"H5859","003","Local CCP","HMOPOS","Yes","HEALTH PLAN OF CAREOREGON, INC.","CareOregon Advantage","CareOregon Advantage Star (HMO-POS)","CareOregon, Inc.",01/01/2006 0:00:00,"1016"
"H5868","001","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5868-001 (PPO)","Humana Inc.",01/01/2008 0:00:00,"17700"
"H5868","004","Local CCP","Local PPO","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5868-004 (PPO)","Humana Inc.",01/01/2008 0:00:00,"559"
"H5883","001","Local CCP","HMOPOS","No","BLUE CARE NETWORK OF MICHIGAN","Blue Care Network","BCN Advantage HMO-POS Elements (HMO-POS)","Blue Cross Blue Shield of Michigan",01/01/2006 0:00:00,"1228"
"H5883","002","Local CCP","HMOPOS","Yes","BLUE CARE NETWORK OF MICHIGAN","Blue Care Network","BCN Advantage HMO-POS Classic (HMO-POS)","Blue Cross Blue Shield of Michigan",01/01/2006 0:00:00,"17408"
"H5883","003","Local CCP","HMOPOS","Yes","BLUE CARE NETWORK OF MICHIGAN","Blue Care Network","BCN Advantage HMO-POS Prestige (HMO-POS)","Blue Cross Blue Shield of Michigan",01/01/2006 0:00:00,"4011"
"H5883","004","Local CCP","HMOPOS","Yes","BLUE CARE NETWORK OF MICHIGAN","Blue Care Network","BCN Advantage HMO-POS Basic (HMO-POS)","Blue Cross Blue Shield of Michigan",01/01/2006 0:00:00,"2507"
"H5883","801","Local CCP","HMOPOS","No","BLUE CARE NETWORK OF MICHIGAN","Blue Care Network","BCN Advantage (HMO-POS)","Blue Cross Blue Shield of Michigan",01/01/2006 0:00:00,"17091"
"H5883","805","Local CCP","HMOPOS","Yes","BLUE CARE NETWORK OF MICHIGAN","Blue Care Network","BCN Advantage (HMO-POS)","Blue Cross Blue Shield of Michigan",01/01/2006 0:00:00,"1910"
"H5883","807","Local CCP","HMOPOS","Yes","BLUE CARE NETWORK OF MICHIGAN","Blue Care Network","BCN Advantage (HMO-POS)","Blue Cross Blue Shield of Michigan",01/01/2006 0:00:00,"2955"
"H5884","007","PFFS","PFFS","Yes","BLUECROSS BLUESHIELD OF TENNESSEE","BlueCross BlueShield of Tennessee","BlueAdvantage Gold (PFFS)","BlueCross BlueShield of Tennessee",01/01/2006 0:00:00,"1040"
"H5887","001","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","First Care+Plus (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"1945"
"H5887","007","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","First+Plus Complete (HMO SNP)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"1122"
"H5887","010","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","First+Plus Platino (HMO SNP)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"1153"
"H5887","806","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 1 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","807","Local CCP","HMO","No","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 2 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","808","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 3 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","809","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 4 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","810","Local CCP","HMO","No","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 5 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","811","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 6 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","812","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 7 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","813","Local CCP","HMO","No","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 8 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","814","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 9 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","815","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 10 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","816","Local CCP","HMO","No","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 11 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","817","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 12 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","818","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 13 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","819","Local CCP","HMO","No","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 14 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5887","820","Local CCP","HMO","Yes","FIRST MEDICAL HEALTH PLAN, INC.","First Medical Health Plan, Inc.","Employer Group Plan 15 (HMO)","First Medical Health Plan, Inc.",01/01/2007 0:00:00,"*"
"H5896","007","Local CCP","HMO","Yes","AMERIGROUP MARYLAND, INC.","Amerigroup Community Care","Amerivantage Specialty + Rx (HMO SNP)","AMERIGROUP Corporation",01/01/2007 0:00:00,"1649"
"H5902","001","National PACE","National PACE","Yes","SENIOR LIFE ALTOONA, INC.","Senior LIFE Ebensburg","Senior LIFE Altoona, Inc. - Dual Eligible (PACE)","Grane Healthcare",05/01/2011 0:00:00,"64"
