FILE	NAME	TYPE	FIELD_TITLE
ma_4.txt	req_rev_k0055	NUM	DE# - Outpatient Facility - Surgery - State Medicaid Level of Bene cost sharing( MA Req Rev!K0055)
ma_4.txt	req_rev_k0056	NUM	DE# - Outpatient Facility - Other - State Medicaid Level of Bene cost sharing( MA Req Rev!K0056)
ma_4.txt	req_rev_k0057	NUM	DE# - Professional - State Medicaid Level of Bene cost sharing( MA Req Rev!K0057)
ma_4.txt	req_rev_k0058	NUM	DE# - Part B Rx - State Medicaid Level of Bene cost sharing( MA Req Rev!K0058)
ma_4.txt	req_rev_k0059	NUM	DE# - Other Medicare Part B - State Medicaid Level of Bene cost sharing( MA Req Rev!K0059)
ma_4.txt	req_rev_k0060	NUM	DE# - Transportation (Non-Covered) - State Medicaid Level of Bene cost sharing( MA Req Rev!K0060)
ma_4.txt	req_rev_k0061	NUM	DE# - Dental (Non-Covered) - State Medicaid Level of Bene cost sharing( MA Req Rev!K0061)
ma_4.txt	req_rev_k0062	NUM	DE# - Vision (Non-Covered) - State Medicaid Level of Bene cost sharing( MA Req Rev!K0062)
ma_4.txt	req_rev_k0063	NUM	DE# - Hearing (Non-Covered) - State Medicaid Level of Bene cost sharing( MA Req Rev!K0063)
ma_4.txt	req_rev_k0064	NUM	DE# - Suppl. Ben. Chpt 4 (Non-Covered) - State Medicaid Level of Bene cost sharing( MA Req Rev!K0064)
ma_4.txt	req_rev_k0065	NUM	DE# - Other Non-Covered - State Medicaid Level of Bene cost sharing( MA Req Rev!K0065)
ma_4.txt	req_rev_k0066	NUM	DE# - COB/Subrg. (outside claim system) - State Medicaid Level of Bene cost sharing( MA Req Rev!K0066)
ma_4.txt	req_rev_k0067	NUM	DE# - Total Medical Expenses - State Medicaid Level of Bene cost sharing( MA Req Rev!K0067)
ma_4.txt	req_rev_k0106	CHAR	Bids in Product Pairing - 2( MA Req Rev!K0106)
ma_4.txt	req_rev_l0020	NUM	Non-DE# - Inpatient Facility - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0020)
ma_4.txt	req_rev_l0021	NUM	Non-DE# - Skilled Nursing Facility - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0021)
ma_4.txt	req_rev_l0022	NUM	Non-DE# - Home Health - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0022)
ma_4.txt	req_rev_l0023	NUM	Non-DE# - Ambulance - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0023)
ma_4.txt	req_rev_l0024	NUM	Non-DE# - DME/Prosthetics/Diabetes - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0024)
ma_4.txt	req_rev_l0025	NUM	Non-DE# - Outpatient Facility - Emergency - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0025)
ma_4.txt	req_rev_l0026	NUM	Non-DE# - Outpatient Facility - Surgery - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0026)
ma_4.txt	req_rev_l0027	NUM	Non-DE# - Outpatient Facility - Other - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0027)
ma_4.txt	req_rev_l0028	NUM	Non-DE# - Professional - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0028)
ma_4.txt	req_rev_l0029	NUM	Non-DE# - Part B Rx - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0029)
ma_4.txt	req_rev_l0030	NUM	Non-DE# - Other Medicare Part B - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0030)
ma_4.txt	req_rev_l0031	NUM	Non-DE# - Transportation (Non-Covered) - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0031)
ma_4.txt	req_rev_l0032	NUM	Non-DE# - Dental (Non-Covered) - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0032)
ma_4.txt	req_rev_l0033	NUM	Non-DE# - Vision (Non-Covered) - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0033)
ma_4.txt	req_rev_l0034	NUM	Non-DE# - Hearing (Non-Covered) - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0034)
ma_4.txt	req_rev_l0035	NUM	Non-DE# - Suppl. Ben. Chpt 4 (Non-Covered) - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0035)
ma_4.txt	req_rev_l0036	NUM	Non-DE# - Other Non-Covered - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0036)
ma_4.txt	req_rev_l0037	NUM	Non-DE# - COB/Subrg. (outside claim system) - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0037)
ma_4.txt	req_rev_l0038	NUM	Non-DE# - Total Medical Expenses - Plan cost sh.for Medicare-covered svcs.( MA Req Rev!L0038)
ma_4.txt	req_rev_l0049	NUM	DE# - Inpatient Facility - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0049)
ma_4.txt	req_rev_l0050	NUM	DE# - Skilled Nursing Facility - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0050)
ma_4.txt	req_rev_l0051	NUM	DE# - Home Health - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0051)
ma_4.txt	req_rev_l0052	NUM	DE# - Ambulance - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0052)
ma_4.txt	req_rev_l0053	NUM	DE# - DME/Prosthetics/Diabetes - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0053)
ma_4.txt	req_rev_l0054	NUM	DE# - Outpatient Facility - Emergency - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0054)
ma_4.txt	req_rev_l0055	NUM	DE# - Outpatient Facility - Surgery - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0055)
ma_4.txt	req_rev_l0056	NUM	DE# - Outpatient Facility - Other - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0056)
ma_4.txt	req_rev_l0057	NUM	DE# - Professional - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0057)
ma_4.txt	req_rev_l0058	NUM	DE# - Part B Rx - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0058)
ma_4.txt	req_rev_l0059	NUM	DE# - Other Medicare Part B - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0059)
ma_4.txt	req_rev_l0060	NUM	DE# - Transportation (Non-Covered) - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0060)
ma_4.txt	req_rev_l0061	NUM	DE# - Dental (Non-Covered) - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0061)
ma_4.txt	req_rev_l0062	NUM	DE# - Vision (Non-Covered) - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0062)
ma_4.txt	req_rev_l0063	NUM	DE# - Hearing (Non-Covered) - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0063)
ma_4.txt	req_rev_l0064	NUM	DE# - Suppl. Ben. Chpt 4 (Non-Covered) - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0064)
ma_4.txt	req_rev_l0065	NUM	DE# - Other Non-Covered - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0065)
ma_4.txt	req_rev_l0066	NUM	DE# - COB/Subrg. (outside claim system) - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0066)
ma_4.txt	req_rev_l0067	NUM	DE# - Total Medical Expenses - Actual cost sh. for Medicare-covered svcs.( MA Req Rev!L0067)
ma_4.txt	req_rev_l0106	CHAR	Bids in Product Pairing - 3( MA Req Rev!L0106)
ma_4.txt	req_rev_m0020	NUM	Non-DE# - Inpatient Facility - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0020)
ma_4.txt	req_rev_m0021	NUM	Non-DE# - Skilled Nursing Facility - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0021)
ma_4.txt	req_rev_m0022	NUM	Non-DE# - Home Health - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0022)
ma_4.txt	req_rev_m0023	NUM	Non-DE# - Ambulance - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0023)
ma_4.txt	req_rev_m0024	NUM	Non-DE# - DME/Prosthetics/Diabetes - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0024)
ma_4.txt	req_rev_m0025	NUM	Non-DE# - Outpatient Facility - Emergency - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0025)
ma_4.txt	req_rev_m0026	NUM	Non-DE# - Outpatient Facility - Surgery - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0026)
ma_4.txt	req_rev_m0027	NUM	Non-DE# - Outpatient Facility - Other - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0027)
ma_4.txt	req_rev_m0028	NUM	Non-DE# - Professional - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0028)
ma_4.txt	req_rev_m0029	NUM	Non-DE# - Part B Rx - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0029)
ma_4.txt	req_rev_m0030	NUM	Non-DE# - Other Medicare Part B - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0030)
ma_4.txt	req_rev_m0031	NUM	Non-DE# - Transportation (Non-Covered) - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0031)
ma_4.txt	req_rev_m0032	NUM	Non-DE# - Dental (Non-Covered) - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0032)
ma_4.txt	req_rev_m0033	NUM	Non-DE# - Vision (Non-Covered) - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0033)
ma_4.txt	req_rev_m0034	NUM	Non-DE# - Hearing (Non-Covered) - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0034)
ma_4.txt	req_rev_m0035	NUM	Non-DE# - Suppl. Ben. Chpt 4 (Non-Covered) - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0035)
ma_4.txt	req_rev_m0036	NUM	Non-DE# - Other Non-Covered - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0036)
ma_4.txt	req_rev_m0037	NUM	Non-DE# - COB/Subrg. (outside claim system) - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0037)
ma_4.txt	req_rev_m0038	NUM	Non-DE# - Total Medical Expenses - Medicare Covered (w/AE cost sh.) Allowed PMPM( MA Req Rev!M0038)
ma_4.txt	req_rev_m0049	NUM	DE# - Inpatient Facility - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0049)
ma_4.txt	req_rev_m0050	NUM	DE# - Skilled Nursing Facility - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0050)
ma_4.txt	req_rev_m0051	NUM	DE# - Home Health - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0051)
ma_4.txt	req_rev_m0052	NUM	DE# - Ambulance - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0052)
ma_4.txt	req_rev_m0053	NUM	DE# - DME/Prosthetics/Diabetes - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0053)
ma_4.txt	req_rev_m0054	NUM	DE# - Outpatient Facility - Emergency - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0054)
ma_4.txt	req_rev_m0055	NUM	DE# - Outpatient Facility - Surgery - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0055)
ma_4.txt	req_rev_m0056	NUM	DE# - Outpatient Facility - Other - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0056)
ma_4.txt	req_rev_m0057	NUM	DE# - Professional - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0057)
ma_4.txt	req_rev_m0058	NUM	DE# - Part B Rx - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0058)
ma_4.txt	req_rev_m0059	NUM	DE# - Other Medicare Part B - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0059)
ma_4.txt	req_rev_m0060	NUM	DE# - Transportation (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0060)
ma_4.txt	req_rev_m0061	NUM	DE# - Dental (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0061)
ma_4.txt	req_rev_m0062	NUM	DE# - Vision (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0062)
ma_4.txt	req_rev_m0063	NUM	DE# - Hearing (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0063)
ma_4.txt	req_rev_m0064	NUM	DE# - Suppl. Ben. Chpt 4 (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0064)
ma_4.txt	req_rev_m0065	NUM	DE# - Other Non-Covered - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0065)
ma_4.txt	req_rev_m0066	NUM	DE# - COB/Subrg. (outside claim system) - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0066)
ma_4.txt	req_rev_m0067	NUM	DE# - Total Medical Expenses - Medicare Covered (w/Medicaid cost sh.) Allowed PMPM( MA Req Rev!M0067)
ma_4.txt	req_rev_m0100	NUM	Corporate Margin Requirement % Of Rev.( MA Req Rev!M0100)
ma_4.txt	req_rev_m0101	CHAR	Corporate Margin Basis( MA Req Rev!M0101)
ma_4.txt	req_rev_m0102	CHAR	z4. Overall Gain/(Loss) Margin Level( MA Req Rev!M0102)
ma_4.txt	req_rev_m0104	CHAR	Bid Valid Pairing( MA Req Rev!M0104)
ma_4.txt	req_rev_m0106	CHAR	Bids in Product Pairing - 4( MA Req Rev!M0106)
ma_4.txt	req_rev_m0121	NUM	Non-ESRD CY cost sharing reductions( MA Req Rev!M0121)
ma_4.txt	req_rev_m0122	NUM	Non-ESRD CY additional benefits( MA Req Rev!M0122)
ma_4.txt	req_rev_m0124	NUM	ESRD CY cost sharing reductions( MA Req Rev!M0124)
ma_4.txt	req_rev_m0125	NUM	ESRD CY additional benefits( MA Req Rev!M0125)
ma_4.txt	req_rev_m0127	NUM	Incremental CY cost of cost sharing reductions( MA Req Rev!M0127)
ma_4.txt	req_rev_m0128	NUM	Incremental CY cost of additional benefits( MA Req Rev!M0128)
ma_4.txt	req_rev_n0020	NUM	Non-DE# - Inpatient Facility - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0020)
ma_4.txt	req_rev_n0021	NUM	Non-DE# - Skilled Nursing Facility - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0021)
ma_4.txt	req_rev_n0022	NUM	Non-DE# - Home Health - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0022)
ma_4.txt	req_rev_n0023	NUM	Non-DE# - Ambulance - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0023)
ma_4.txt	req_rev_n0024	NUM	Non-DE# - DME/Prosthetics/Diabetes - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0024)
ma_4.txt	req_rev_n0025	NUM	Non-DE# - Outpatient Facility - Emergency - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0025)
ma_4.txt	req_rev_n0026	NUM	Non-DE# - Outpatient Facility - Surgery - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0026)
ma_4.txt	req_rev_n0027	NUM	Non-DE# - Outpatient Facility - Other - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0027)
ma_4.txt	req_rev_n0028	NUM	Non-DE# - Professional - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0028)
ma_4.txt	req_rev_n0029	NUM	Non-DE# - Part B Rx - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0029)
ma_4.txt	req_rev_n0030	NUM	Non-DE# - Other Medicare Part B - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0030)
ma_4.txt	req_rev_n0031	NUM	Non-DE# - Transportation (Non-Covered) - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0031)
ma_4.txt	req_rev_n0032	NUM	Non-DE# - Dental (Non-Covered) - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0032)
ma_4.txt	req_rev_n0033	NUM	Non-DE# - Vision (Non-Covered) - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0033)
ma_4.txt	req_rev_n0034	NUM	Non-DE# - Hearing (Non-Covered) - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0034)
ma_4.txt	req_rev_n0035	NUM	Non-DE# - Suppl. Ben. Chpt 4 (Non-Covered) - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0035)
ma_4.txt	req_rev_n0036	NUM	Non-DE# - Other Non-Covered - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0036)
ma_4.txt	req_rev_n0037	NUM	Non-DE# - COB/Subrg. (outside claim system) - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0037)
ma_4.txt	req_rev_n0038	NUM	Non-DE# - Total Medical Expenses - Medicare Covered (w/AE cost sh.) FFS AE Cost Sharing( MA Req Rev!N0038)
ma_4.txt	req_rev_n0049	NUM	DE# - Inpatient Facility - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0049)
ma_4.txt	req_rev_n0050	NUM	DE# - Skilled Nursing Facility - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0050)
ma_4.txt	req_rev_n0051	NUM	DE# - Home Health - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0051)
ma_4.txt	req_rev_n0052	NUM	DE# - Ambulance - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0052)
ma_4.txt	req_rev_n0053	NUM	DE# - DME/Prosthetics/Diabetes - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0053)
ma_4.txt	req_rev_n0054	NUM	DE# - Outpatient Facility - Emergency - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0054)
ma_4.txt	req_rev_n0055	NUM	DE# - Outpatient Facility - Surgery - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0055)
ma_4.txt	req_rev_n0056	NUM	DE# - Outpatient Facility - Other - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0056)
ma_4.txt	req_rev_n0057	NUM	DE# - Professional - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0057)
ma_4.txt	req_rev_n0058	NUM	DE# - Part B Rx - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0058)
ma_4.txt	req_rev_n0059	NUM	DE# - Other Medicare Part B - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0059)
ma_4.txt	req_rev_n0060	NUM	DE# - Transportation (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0060)
ma_4.txt	req_rev_n0061	NUM	DE# - Dental (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0061)
ma_4.txt	req_rev_n0062	NUM	DE# - Vision (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0062)
ma_4.txt	req_rev_n0063	NUM	DE# - Hearing (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0063)
ma_4.txt	req_rev_n0064	NUM	DE# - Suppl. Ben. Chpt 4 (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0064)
ma_4.txt	req_rev_n0065	NUM	DE# - Other Non-Covered - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0065)
ma_4.txt	req_rev_n0066	NUM	DE# - COB/Subrg. (outside claim system) - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0066)
ma_4.txt	req_rev_n0067	NUM	DE# - Total Medical Expenses - Medicare Covered (w/Medicaid cost sh.) Medicaid Cost Sharing( MA Req Rev!N0067)
ma_4.txt	req_rev_n0106	CHAR	Bids in Product Pairing - 5( MA Req Rev!N0106)
ma_4.txt	req_rev_o0020	NUM	Non-DE# - Inpatient Facility - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0020)
ma_4.txt	req_rev_o0021	NUM	Non-DE# - Skilled Nursing Facility - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0021)
ma_4.txt	req_rev_o0022	NUM	Non-DE# - Home Health - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0022)
ma_4.txt	req_rev_o0023	NUM	Non-DE# - Ambulance - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0023)
ma_4.txt	req_rev_o0024	NUM	Non-DE# - DME/Prosthetics/Diabetes - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0024)
ma_4.txt	req_rev_o0025	NUM	Non-DE# - Outpatient Facility - Emergency - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0025)
ma_4.txt	req_rev_o0026	NUM	Non-DE# - Outpatient Facility - Surgery - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0026)
ma_4.txt	req_rev_o0027	NUM	Non-DE# - Outpatient Facility - Other - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0027)
ma_4.txt	req_rev_o0028	NUM	Non-DE# - Professional - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0028)
ma_4.txt	req_rev_o0029	NUM	Non-DE# - Part B Rx - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0029)
ma_4.txt	req_rev_o0030	NUM	Non-DE# - Other Medicare Part B - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0030)
ma_4.txt	req_rev_o0031	NUM	Non-DE# - Transportation (Non-Covered) - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0031)
ma_4.txt	req_rev_o0032	NUM	Non-DE# - Dental (Non-Covered) - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0032)
ma_4.txt	req_rev_o0033	NUM	Non-DE# - Vision (Non-Covered) - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0033)
ma_4.txt	req_rev_o0034	NUM	Non-DE# - Hearing (Non-Covered) - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0034)
ma_4.txt	req_rev_o0035	NUM	Non-DE# - Suppl. Ben. Chpt 4 (Non-Covered) - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0035)
ma_4.txt	req_rev_o0036	NUM	Non-DE# - Other Non-Covered - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0036)
ma_4.txt	req_rev_o0037	NUM	Non-DE# - COB/Subrg. (outside claim system) - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0037)
ma_4.txt	req_rev_o0038	NUM	Non-DE# - Total Medical Expenses - Medicare Covered (w/AE cost sh.) Net PMPM( MA Req Rev!O0038)
ma_4.txt	req_rev_o0049	NUM	DE# - Inpatient Facility - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0049)
ma_4.txt	req_rev_o0050	NUM	DE# - Skilled Nursing Facility - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0050)
ma_4.txt	req_rev_o0051	NUM	DE# - Home Health - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0051)
ma_4.txt	req_rev_o0052	NUM	DE# - Ambulance - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0052)
ma_4.txt	req_rev_o0053	NUM	DE# - DME/Prosthetics/Diabetes - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0053)
ma_4.txt	req_rev_o0054	NUM	DE# - Outpatient Facility - Emergency - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0054)
ma_4.txt	req_rev_o0055	NUM	DE# - Outpatient Facility - Surgery - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0055)
ma_4.txt	req_rev_o0056	NUM	DE# - Outpatient Facility - Other - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0056)
ma_4.txt	req_rev_o0057	NUM	DE# - Professional - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0057)
ma_4.txt	req_rev_o0058	NUM	DE# - Part B Rx - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0058)
ma_4.txt	req_rev_o0059	NUM	DE# - Other Medicare Part B - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0059)
ma_4.txt	req_rev_o0060	NUM	DE# - Transportation (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0060)
ma_4.txt	req_rev_o0061	NUM	DE# - Dental (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0061)
ma_4.txt	req_rev_o0062	NUM	DE# - Vision (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0062)
ma_4.txt	req_rev_o0063	NUM	DE# - Hearing (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0063)
ma_4.txt	req_rev_o0064	NUM	DE# - Suppl. Ben. Chpt 4 (Non-Covered) - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0064)
ma_4.txt	req_rev_o0065	NUM	DE# - Other Non-Covered - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0065)
ma_4.txt	req_rev_o0066	NUM	DE# - COB/Subrg. (outside claim system) - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0066)
ma_4.txt	req_rev_o0067	NUM	DE# - Total Medical Expenses - Medicare Covered (w/Medicaid cost sh.) Net PMPM( MA Req Rev!O0067)
ma_4.txt	req_rev_o0078	NUM	All Beneficiaries - Inpatient Facility - Medicare Covered Net PMPM( MA Req Rev!O0078)
ma_4.txt	req_rev_o0079	NUM	All Beneficiaries - Skilled Nursing Facility - Medicare Covered Net PMPM( MA Req Rev!O0079)
ma_4.txt	req_rev_o0080	NUM	All Beneficiaries - Home Health - Medicare Covered Net PMPM( MA Req Rev!O0080)
ma_4.txt	req_rev_o0081	NUM	All Beneficiaries - Ambulance - Medicare Covered Net PMPM( MA Req Rev!O0081)
ma_4.txt	req_rev_o0082	NUM	All Beneficiaries - DME/Prosthetics/Diabetes - Medicare Covered Net PMPM( MA Req Rev!O0082)
ma_4.txt	req_rev_o0083	NUM	All Beneficiaries - Outpatient Facility - Emergency - Medicare Covered Net PMPM( MA Req Rev!O0083)
ma_4.txt	req_rev_o0084	NUM	All Beneficiaries - Outpatient Facility - Surgery - Medicare Covered Net PMPM( MA Req Rev!O0084)
