,state_code,prov_nbr,name,address,city,state,zip
3610,28,2528,DIALYSIS CENTER OF LINCOLN - HOME ,5355 SOUTH 16TH STREET,LINCOLN ,NE,68512
3611,28,2529,OMAHA HARRISON DIALYSIS ,6610 S 168TH ST SUITE 8 ,OMAHA ,NE,68135
3612,28,2530,NORTHEAST NEBRASKA DIALYSIS ,610 S. 13TH STREET,NORFOLK ,NE,68701
3613,28,2531,OMAHA FLORENCE DIALYSIS ,7454 N 30TH ST,OMAHA ,NE,68112
3614,28,2532,FMC - NEBRASKA HOME DIALYSIS,2916 S 84TH ST,OMAHA ,NE,68124
3615,28,2533,DAVITA OMAHA HOME TRAINING,8021 CASS STREET,OMAHA ,NE,68114
3616,28,2534,DAVITA BEATRICE DIALYSIS,5200 HOSPITAL PARKWAY ,BEATRICE,NE,68310
3617,28,2535,FRESENIUS KIDNEY CARE OMAHA WEST,15801 WEST DODGE ROAD ,OMAHA ,NE,68118
3618,28,2536,DCI - SPRING STREET ,7070 SPRING STREET,OMAHA ,NE,68106
3619,28,9805,NEBRASKA MEDICAL CENTER ,983285 NEBRASKA MEDICAL CENTER600 S. 42ND ST. ,OMAHA ,NE,68198
3620,29,2302,292302T UMC TRANSPLANTATION SERVICES,1120 SHADOW LN STE D100 ,LAS VEGAS ,NV,89102
3621,29,2500,292500 DESERT INN DIALYSIS (FMC),"2545 S BRUCE ST, STE 100",LAS VEGAS ,NV,89169
3622,29,2501,292501 LAS VEGAS DIALYSIS CENTER (DVA),150 S VALLEY VIEW BLVD,LAS VEGAS ,NV,89107
3623,29,2504,292504 NORTH LAS VEGAS DIALYSIS CENTER (DVA),2065 NORTH LAS VEGAS BLVD.,NORTH LAS VEGAS ,NV,89030
3624,29,2505,292505 SPARKS DIALYSIS (DVA),777 VISTA BLVD,SPARKS,NV,89434
3625,29,2506,292506 NORTHWEST LAS VEGAS DIALYSIS (FMC) ,3150 N TENAYA WAY STE 110 ,LAS VEGAS ,NV,89128
3626,29,2507,292507 LAS VEGAS DIALYSIS (DVA) ,2333 RENAISSANCE DR ,LAS VEGAS ,NV,89119
3627,29,2508,292508 CARSON CITY DIALYSIS (DCI) ,778 BASQUE WAY,CARSON CITY ,NV,89706
3628,29,2511,292511 PAHRUMP DIALYSIS CENTER (DVA),330 S LOLA LN STE 100 ,PAHRUMP ,NV,89048
3629,29,2512,292512 SOUTH LAS VEGAS DIALYSIS (DVA) ,2250 S RANCHO DR STE 115,LAS VEGAS ,NV,89102
3630,29,2513,292513 SOUTH PECOS (FMC),6330 S PECOS STE 110,LAS VEGAS ,NV,89120
3631,29,2515,292515 SUMMERLIN DIALYSIS (DVA) ,653 TOWN CENTER DR STE 70 ,LAS VEGAS ,NV,89144
3632,29,2516,292516 ELKO DIALYSIS (DCI),1995 ERRECART BLVD STE 100,ELKO,NV,89801
3633,29,2517,292517 GREEN VALLEY DIALYSIS (DVA),1489 W WARM SPRINGS RD STE 122,HENDERSON ,NV,89014
3634,29,2518,292518 RENO DIALYSIS CENTER (DVA) ,1500 E 2ND ST STE 101 ,RENO,NV,89502
3635,29,2519,292519 LAKE MEAD NORTH (FMC),1581 MOUNT MARIAH DRIVE SUITE 100 ,LAS VEGAS ,NV,89106
3636,29,2520,292520 SIERRA ROSE DIALYSIS CENTER (DVA),685 SIERRA ROSE DR,RENO,NV,89511
3637,29,2521,292521 SOUTHERN HILLS DIALYSIS CENTER (DVA) ,9280 W SUNSET RD STE 110,LAS VEGAS ,NV,89148
3638,29,2522,292522 ANTHEM VILLAGE DIALYSIS (DVA),2530 ANTHEM VILLAGE DR,HENDERSON ,NV,89052
3639,29,2523,292523 RED MOON DIALYSIS,900 S MAIN ST ,LAS VEGAS ,NV,89101
3640,29,2524,292524 SIENA HENDERSON DIALYSIS CENTER (DVA),2865 SIENA HEIGHTS DR STE 141 ,HENDERSON ,NV,89052
3641,29,2525,292525 DESERT SPRINGS DIALYSIS CENTER (DVA) ,2110 E FLAMINGO RD STE 108,LAS VEGAS ,NV,89119
3642,29,2526,292526 SOUTH MEADOWS DIALYSIS (DVA) ,10085 DOUBLE R BLVD STE 160 ,RENO,NV,89521
3643,29,2527,292527 FIRE MESA DIALYSIS (FMC) ,2450 FIRE MESA ST STE 120 ,LAS VEGAS ,NV,89128
3644,29,2528,292528 FALLON DIALYSIS (DVA),1103 NEW RIVER PKWY ,FALLON,NV,89406
3645,29,2529,292529 SOUTH RAINBOW DIALYSIS (FMC) ,7040 W SUNSET RD,LAS VEGAS ,NV,89113
3646,29,2531,292531 CENTENNIAL DIALYSIS CENTER (DVA) ,8775 W DEER SPRINGS WAY ,LAS VEGAS ,NV,89149
3647,29,2532,292532 DESERT VALLEY DIALYSIS ,350 FALCON RIDGE PKWY STE 104 BLDG 700,MESQUITE,NV,89027
3648,29,2533,292533 LIBERTY DIALYSIS - RENO HOME DIALYSIS,601 SIERRA ROSE DR STE 201,RENO,NV,89511
3649,29,2534,292534 NEVADA DIALYSIS CENTER (DVA) ,1510 W WARM SPRINGS RD STE 100,HENDERSON ,NV,89014
3650,29,2535,292535 GARDNERVILLE DIALYSIS (DCI),1281 KIMMERLING RD STE A1 ,GARDNERVILLE,NV,89460
3651,29,2536,292536 LAS VEGAS PEDIATRIC DIALYSIS (DVA) ,7271 W SAHARA AVE STE 120 ,LAS VEGAS ,NV,89117
3652,29,2537,292537 LIBERTY DIALYSIS - SOUTH RENO,601 SIERRA ROSE DR STE 101,RENO,NV,89511
3653,29,2538,292538 FIVE STAR DIALYSIS CENTER (DVA),2400 TECH CENTER CT ,LAS VEGAS ,NV,89128
3654,29,2539,292539 CARSON CITY DIALYSIS CENTER (DVA),3246 N CARSON ST STE 110,CARSON CITY ,NV,89706
3655,29,2540,292540 LIBERTY DIALYSIS - CARSON CITY ,4500 S CARSON ST,CARSON CITY ,NV,89701
3656,29,2541,292541 LIBERTY DIALYSIS - NORTHWEST RENO,6144 MAE ANNE AVE ,RENO,NV,89523
3657,29,2542,292542 CENTENNIAL DIALYSIS (FMC),7465 W AZURE DR STE 1A,LAS VEGAS ,NV,89130
3658,29,2543,292543 LIBERTY DIALYSIS - LAS VEGAS (FMC) ,6970 W PATRICK LN STE 100B,LAS VEGAS ,NV,89113
3659,29,2544,292544 WEST SAHARA DIALYSIS (FMC) ,7710 WEST SAHARA AVE STE 120,LAS VEGAS ,NV,89117
3660,29,2545,292545 LIBERTY DIALYSIS - SPARKS (FMC),5915 S LOS ALTOS PKWY ,SPARKS,NV,89436
3661,29,2546,292546 WINNEMUCCA DIALYSIS (DVA),830 FAIRGROUNDS ROAD,WINNEMUCCA,NV,89445
3662,29,2547,292547 SPRING VALLEY DIALYSIS (DVA) ,3855 S JONES BLVD ,LAS VEGAS ,NV,89103
3663,29,2548,292548 CHEYENNE DIALYSIS (DVA),3291 N BUFFALO DR ,LAS VEGAS ,NV,89129
3664,29,2549,292549 NORTHEAST LAS VEGAS (FMC),321 N. NELLIS BLVD SUITE 120,LAS VEGAS ,NV,89110
3665,29,2550,292550 SANDERLING DIALYSIS CENTER ,701 E 15TH ST ,ELY ,NV,89301
3666,29,2551,292551 FMC-OASIS,1661 W HORIZON RIDGE PARKWAYSUITE 101 ,HENDERSON ,NV,89012
3667,29,2552,DAVITA PELICAN POINT DIALYSIS ,7316 W CHEYENNE AVE ,LAS VEGAS ,NV,89129
3668,29,2553,DAVITA LAKE MEAD DIALYSIS ,713 E LAKE MEAD BLVD,NORTH LAS VEGAS ,NV,89030
3669,29,2554,DAVITA EAST SUNRISE DIALYSIS,1750 E DESERT INN ROADSTE 100 ,LAS VEGAS ,NV,89169
3670,29,2555,DAVITA THE DISTRICT DIALYSIS NV ,2300 CORPORATE CIRCLE STE 100 ,HENDERSON ,NV,89074
3671,29,2556,292556-AMERICAN DIALYSIS CENTERS NORTH LAS VEGAS LLC,4107 W CHEYENNE AVENUE,NORTH LAS VEGAS ,NV,89032
3672,29,2557,292557-SAHARA DIALYSIS CENTER ,2350 STOCKTON AVENUE,LAS VEGAS ,NV,89104
3673,30,2500,NEW HAMPSHIRE KIDNEY CENTER (FMC) ,"248 PLEASANT STREET PILLSBURY BLDG., G400 ",CONCORD ,NH,03301
3674,30,2501,SEACOAST DIALYSIS CENTER,155 BORTHWICK AVE SUITE 100 ,PORTSMOUTH,NH,03801
3675,30,2502,MANCHESTER KIDNEY CENTER,1750 ELM STREET SUITE 100 ,MANCHESTER,NH,03103
3676,30,2503,CENTRAL NEW HAMPSHIRE KIDNEY CENTER ,87 SPRING STREET,LACONIA ,NH,03246
3677,30,2504,MONADNOCK DIALYSIS CENTER ,426B WINCHESTER STREET,KEENE ,NH,03431
3678,30,2505,FMC STRAFFORD COUNTY DIALYSIS ,27 STERLING DRIVE ,ROCHESTER ,NH,03867
3679,30,2506,FMC DIALYSIS SERVICES OF EXETER ,"1 HAMPTON ROAD, SUITE 109 ",EXETER,NH,03833
3680,30,2507,DAVITA NASHUA DIALYSIS,38 TYLER STREET ,NASHUA,NH,03061
3681,30,2508,FRESENIUS MEDICAL CARE OF LANCASTER ,173 MIDDLE STREET ,LANCASTER ,NH,03584
3682,30,2509,FRESENIUS MEDICAL CARE OF LEBANON ,56 ETNA ROAD,LEBANON ,NH,03766
3683,30,2510,FRESENIUS MEDICAL CARE LONDONDERRY,1F COMMON DRIVE ,LONDONDERRY ,NH,03053
3684,30,2511,DAVITA DERRY DIALYSIS ,DERRY DIALYSIS1 ACTION BLVD SUITE2,LONDONDERRY ,NH,03053
3685,30,2512,FRESENIUS MEDICAL CARE OF MOUNT WASHINGTON VALLEY ,21 B POLIQUIN DRIVE ,CONWAY,NH,03818
3686,30,2513,BEDFORD DIALYSIS DAVITA ,"15 CONSTITUTION DR, SUITE 1C",BEDFORD ,NH,03110
3687,30,2514,FRESENIUS MEDICAL CARE OF COCHECO RIVER ,343 SIXTH STREET,DOVER ,NH,03820
3688,30,2515,FRESENIUS MEDICAL CARE SOUTHERN NH DIALYSIS CENTER,586 NASHUA ST UNIT #20,MILFORD ,NH,03055
3689,30,2516,BIO-MEDICAL APPLICATIONS OF NEW HAMPSHIRE INC ,19 KEEWADIN DRIVE SUITE 1 ,SALEM ,NH,03079
3690,30,2517,DAVITA ROCKINGHAM COUNTY DIALYSIS ,18 PELHAM ROAD,SALEM ,NH,03079
3691,30,2518,"BIO-MEDICAL APPLICATIONS OF NEW HAMPSHIRE, INC. ",20 COTTON ROADSUITE 200 ,NASHUA,NH,03063
3692,30,2519,DAVITA MANCHESTER DIALYSIS,903 HANOVER STREET,MANCHESTER,NH,03104
3693,30,9801,DARTMOUTH HITCHCOCK MEDICAL CENTER - TRANSPLANT ,TRANSPLANT UNIT ONE MEDICAL CENTER DRIVE,LEBANON ,NH,03756
3694,31,0001,HACKENSACK MC TRANSPLANT,SANZARI SUITE 401 30 PROSPECT AVENUE,HACKENSACK,NJ,07601
3695,31,0029,OUR LADY OF LOURDES MC TX ,TRANSPLANT DEPARTMENT 1601 HADDON AVENUE,CAMDEN,NJ,08103
3696,31,2312,ST BARNABAS MED CNTR TRANSPLANT ,94 OLD SHORT HILLS ROAD TRANSPLANT DEPARTMENT ,LIVINGSTON,NJ,07039
3697,31,2314,EA ORANGE GEN HOSPITAL,310 CENTRAL AVENUEMEDICAL ARTS BUILDING - DIALYSIS UNIT ,EAST ORANGE ,NJ,07017
3698,31,2315,H. FULD CAPITAL HEALTH,PERITONEAL DIALYSIS UNIT750 BRUNSWICK AVE ,TRENTON ,NJ,08638
3699,31,2318,TRINITAS HOSPITAL ,DIALYSIS UNIT 225 WILLIAMSON STREET ,ELIZABETH ,NJ,07207
3700,31,2331,MOUNTAINSIDE HOSPITAL ,DIALYSIS UNIT ONE BAY AVENUE,MONTCLAIR ,NJ,07042
3701,31,2501,FMC IRVINGTON ,10 CAMPTOWNROAD ,IRVINGTON ,NJ,07111
3702,31,2502,FMC JERSEY CITY ,107-123 PACIFIC AVENUE,JERSEY CITY ,NJ,07304
3703,31,2503,FMC NORTH NEWARK,155 BERKELEY AVENUE ,NEWARK,NJ,07107
3704,31,2504,FMC TRENTON ,40 FULD STREET1ST FLOOR ,TRENTON ,NJ,08638
3705,31,2505,FMC NEWARK UNIV DC (MIELE),91-101 HARTFORD STREET,NEWARK,NJ,07103
3706,31,2506,FMC HILLSIDE DIALYSIS CTR ,879 RAHWAY AVENUE RUTH KLIMAN DIALYSIS CENTER ,UNION ,NJ,07083
3707,31,2508,DAVITA LUMBERTON DIALYSIS ,1261 W. ROUTE #38 ,HAINESPORT,NJ,08036
3708,31,2509,FMC JOHN J DE PALMA RENAL CENTER,1 PLAZA DRIVE ,TOMS RIVER,NJ,08757
3709,31,2510,DAVITA HOLMDEL DIALYSIS ,3053 STATE ROUTE 35 ,HOLMDEL ,NJ,07730
3710,31,2513,DAVITA CHERRY HILL DIALYSIS ,1030 N KINGS HWYSUITE 100 ,CHERRY HILL ,NJ,08034
3711,31,2514,FMC SALEM DIALYSIS,#5 ROUTE 45 ,SALEM ,NJ,08079
3712,31,2515,FMC SO PLAINFIELD ,2201 S CLINTON AVE,SOUTH PLAINFIELD,NJ,07080
3713,31,2516,FMC PRINCETON ,707 ALEXANDER ROADBUILDING 3SUITE 301 ,PRINCETON ,NJ,08540
3714,31,2517,DAVITA FREEHOLD DIALYSIS,300 CRAIG ROAD CENTURY OFFICE PARK,MANALAPAN ,NJ,07726
3715,31,2518,FMC COLONIA DIALYSIS CTR,1250 ROUTE 27 ,COLONIA ,NJ,07067
3716,31,2520,DAVITA SHORE DIALYSIS ,300 WEST SYLVANIA AVENUESUITE 1 ,NEPTUNE ,NJ,07753
3717,31,2521,DAVITA DELRAN DIALYSIS,8008 ROUTE 130 NORTH,DELRAN,NJ,08075
3718,31,2522,DAVITA EAST ORANGE DIALYSIS ,14-20 PROSPECT STREET ,EAST ORANGE ,NJ,07017
3719,31,2523,DAVITA RENAL CENTER OF WESTWOOD ,363 OLD HOOK ROAD ,WESTWOOD,NJ,07675
3720,31,2524,FMC BERGEN RENAL HOME ,222 CEDAR LANESUITE 103 ,TEANECK ,NJ,07666
3721,31,2525,DCI NORTH BRUNSWICK DIALYSIS CTR,105 NORTH CENTER DR ,NORTH BRUNSWICK ,NJ,08902
3722,31,2527,FMC EWING ,1962 NORTH OLDEN AVENUE ,EWING ,NJ,08618
3723,31,2528,DAVITA SUMMIT DIALYSIS,1139 SPRUCE DRIVE ,MOUNTAINSIDE,NJ,07092
3724,31,2529,FMC HOBOKEN DIALYSIS CTR,1600 WILLOW AVE ,HOBOKEN ,NJ,07030
3725,31,2530,DAVITA BRIDGEWATER DIALYSIS CENTER,2121 ROUTE 22 WEST,BOUND BROOK ,NJ,08805
3726,31,2532,FMC KENILWORTH,131 SOUTH 31ST STREET ,KENILWORTH,NJ,07033
3727,31,2533,FMC ORANGE DC ,258 CENTRAL AVE ,ORANGE,NJ,07050
3728,31,2534,FMC WOODBURY DIALYSIS CTR ,571 NORTH EVERGREEN AVE ,WOODBURY,NJ,08096
3729,31,2535,FMC ATLANTIC CITY ,1501 ATLANTIC AVE RENAISSANCE PLAZA #18 ,ATLANTIC CITY ,NJ,08401
3730,31,2536,FMC ENGLEWOOD DIALYSIS CENTER ,350 ENGLE STREET FL 1 ,ENGLEWOOD ,NJ,07631
3731,31,2537,DAVITA ATLANTIC ARTIFICIAL KIDNEY CENTER,6 INDUSTRIAL WAY WEST SUITE B ,EATONTOWN ,NJ,07724
3732,31,2538,FMC SO OCEAN CO ,1301 ROUTE 72 WESTSUITE 110 ,MANAHAWKIN,NJ,08050
3733,31,2540,DAVITA PERTH AMBOY DIALYSIS ,271 KING STREET ,PERTH AMBOY ,NJ,08861
3734,31,2541,DAVITA OLD BRIDGE DIALYSIS,DAVITA KIDNEY CARE262 TEXAS RD,OLD BRIDGE,NJ,08857
3735,31,2542,FMC UNION HILL,508 31ST STREET ,UNION CITY,NJ,07087
3736,31,2543,FMC DIAL ASSOC NO JERSEY DC ,2200 ROUTE 10 WESTSUITE 107 ,PARSIPPANY,NJ,07054
3737,31,2544,DCI FREEHOLD,901 WEST MAIN ST SUITE 202,FREEHOLD,NJ,07728
3738,31,2545,DAVITA JERSEY CITY DIALYSIS ,1310 5TH STREET ,NORTH BERGEN,NJ,07047
3739,31,2546,FMC BLOOMFIELD DC ,206 BELLEVILLE AVENUE ,BLOOMFIELD,NJ,07003
3740,31,2547,FMC PHILLIPSBURG DIALYSIS CTR ,471 CENTER STREET KIDNEY TREATMENT CENTER ,PHILLIPSBURG,NJ,08865
3741,31,2548,DAVITA BURLINGTON NORTH DIALYSIS,1164 ROUTE 130 NORTH,BURLINGTON,NJ,08016
3742,31,2550,FMC KINGS CT FLEMINGTON DIALYSIS CTR,2 KINGS COURT SUITE 100 ,FLEMINGTON,NJ,08822
3743,31,2551,US RENAL CARE VINELAND DIALYSIS ,1450 EAST CHESTNUT AVE SUITE 2C ,VINELAND,NJ,08361
3744,31,2552,FMC HAMILTON SQUARE ,TWO HAMILTON HEALTH PLACE ,HAMILTON,NJ,08690
3745,31,2553,PHYSICIANS DIALYSIS PASSAIC ,10 CLIFTON BLVD ,CLIFTON ,NJ,07011
3746,31,2554,FMC KENVIL,677 ROUTE 46 SUITE C,KENVIL,NJ,07847
3747,31,2555,DCI SOMERSET,950 HAMILTON STREET ,SOMERSET,NJ,08873
3748,31,2557,FMC LAKEWOOD DIALYSIS ,SEAGULL SHOPPING PLAZA1328 RIVER AVENUE STE 16,LAKEWOOD,NJ,08701
3749,31,2558,DAVITA PLAINFIELD DIALYSIS,1200 RANDOLPH ROADKENYON HOUSE,PLAINFIELD,NJ,07060
3750,31,2559,DAVITA EDISON DIALYSIS,29 MERIDIAN ROAD,EDISON,NJ,08820
3751,31,2560,FMC SILVER DIALYSIS ,DIALYSIS UNIT 1417 BRACE RD SUITE B ,CHERRY HILL ,NJ,08034
3752,31,2561,DAVITA BAYONNE RENAL CENTER ,P.O. BOX 169,BAYONNE ,NJ,07002
3753,31,2562,DAVITA BRICKTOWN DIALYSIS CENTER,525 JACK MARTIN BOULEVARD SUITE 200 ,BRICK ,NJ,08724
3754,31,2563,PHYSICIANS DIALYSIS BRICK ,RENAL CENTER150 BRICK BOULEVARD ,BRICK ,NJ,08723
3755,31,2564,FMC HARRISON DC ,620 ESSEX STREET,HARRISON,NJ,07029
3756,31,2565,DAVITA RENAL CENTER OF SEWELL ,"RENAL CENTER660 WOODBURY-GLASSBORO RD, SUITE 29 ",SEWELL,NJ,08080
3757,31,2566,DAVITA VINELAND ,1318 SOUTH MAIN RDBLDG. 3B,VINELAND,NJ,08360
3758,31,2567,DAVITA NEPTUNE DIALYSIS CENTER,2180 BRADLEY AVENUE ,NEPTUNE ,NJ,07753
3759,31,2568,FMC EAST ORANGE DC,110SOUTH GROVE STREET ,EAST ORANGE ,NJ,07018
3760,31,2569,DAVITA MIDDLETOWN DIALYSIS CENTER ,UNION SQUARE PLAZA500 ROUTE 35 SOUTH,RED BANK,NJ,07701
3761,31,2570,DAVITA RENAL CENTER OF NEWARK ,571 CENTRAL AVE ,NEWARK,NJ,07107
3762,31,2571,DAVITA RENAL CENTER TRENTON ,C/O ST. FRANCIS HOSPITAL601 HAMILTON AVE1ST FLOOR ,TRENTON ,NJ,08629
3763,31,2572,DAVITA RENAL CENTER NEWTON,RENAL CENTER OF NEWTON7 EAST CLINTON STREET ,NEWTON,NJ,07860
3764,31,2573,FMC BERGEN RCC,647 CEDAR LANE,TEANECK ,NJ,07666
3765,31,2574,DAVITA SOMERSET DIALYSIS CENTER ,240 CHURCHILL AVENUE,SOMERSET,NJ,08873
3766,31,2575,FKC LIBERTY BERLIN DC ,30 TANSBORO ROAD,BERLIN,NJ,08009
3767,31,2576,FKC ACC LIVINGSTON ST BARNABAS SO ORANGE AVE,ACC LIVINGSTON HEMODIALYSIS 200 SO ORANGE AVENUE,LIVINGSTON,NJ,07039
3768,31,2578,FMC ELIZABETH DC,595 DIVISION STREET SUITE B ,ELIZABETH ,NJ,07201
3769,31,2579,FMC CAPE MAY DC ,1259 ROUTE 9 SOUTH,CAPE MAY COURT HOUSE,NJ,08210
3770,31,2580,HAMILTON PK DIALYSIS CENTER ,328 NINTH STREET,JERSEY CITY ,NJ,07302
3771,31,2581,DAVITA PARKSIDE DIALYSIS,580 FRELINGHUYSEN AVENUE,NEWARK,NJ,07114
3772,31,2582,FMC WHITING DIALYSIS CTR,400-430 ROUTE 530 PINEWALD-KESWICK ROAD ,WHITING ,NJ,08759
3773,31,2583,PHYSICIANS DIALYSIS SOMERVILLE,PHYSICIANS DIALYSIS 1 ROUTE 206 NORTH ,SOMERVILLE,NJ,08876
3774,31,2584,DAVITA WILLINGBORO DIALYSIS ,230 VAN SCIVER PARKWAY,WILLINGBORO ,NJ,08046
3775,31,2585,FMC WINSLOW ,510 WILLIAMSTOWN RD UNIT 2A ,SICKLERVILLE,NJ,08081
3776,31,2586,FMC MAPLEWOOD DIALYSIS CENTER ,2130 MILBURN AVENUE SUITE B1,MAPLEWOOD ,NJ,07040
3777,31,2587,DAVITA HILLSIDE DIALYSIS,1529 NORTH BROAD STREET ,HILLSIDE,NJ,07205
3778,31,2588,FMC EGG HARBOR DC ,6701 BLACKHORSE PIKE,EGG HARBOR TOWNSHIP ,NJ,08234
3779,31,2589,PHYSICIANS DIALYSIS HACKETTSTOWN,657 WILLOW GROVE STREET SUITE 202 WEST WING MEDICAL PLAZA ,HACKETTSTOWN,NJ,07840
3780,31,2590,DAVITA MARLTON AT HOME,769 ROUTE 70 EAST BUILDING C SUITE 100,MARLTON ,NJ,08053
3781,31,2591,FMC HAMILTON HOME LLC ,3836 QUAKERBRIDGE ROADSUITE 208 ,HAMILTON,NJ,08619
3782,31,2592,FKC LIBERTY RUNNEMEDE ,170 NINTH AVENUE UNIT B ,RUNNEMEDE ,NJ,08078
3783,31,2593,DAVITA PENNSAUKEN DIALYSIS CENTER ,7024 KAIGHNS AVE,PENNSAUKEN,NJ,08109
3784,31,2594,DAVITA LOURDES INNOVA DIALYSIS,3716 CHURCH ROAD,MOUNT LAUREL,NJ,08054
3785,31,2595,FMC MADISON DIALYSIS AT MATAWAN ,625 HIGHWAY 34,MATAWAN ,NJ,07747
3786,31,2596,FMC FAIRVIEW,155-161 BERGEN BLVD ,FAIRVIEW,NJ,07022
3787,31,2597,DAVITA ST. JOSEPH'S WAYNE DIALYSIS,57 WILLOWBROOK BLVD ,WAYNE ,NJ,07470
3788,31,2598,FMC IRONBOUND ,248 SOUTH STREET,NEWARK,NJ,07114
3789,31,2599,DAVITA MILLVILLE DIALYSIS ,3 ELIZABETH AVENUE,MILLVILLE ,NJ,08332
3790,31,2600,DCI MONROE,2 RESEARCH WAY,MONROE,NJ,08831
3791,31,2602,FKC LIBERTY LINWOOD DIALYSIS,1201 NEW ROAD STE 170 ,LINWOOD ,NJ,08221
3792,31,2603,FKC LIBERTY HAMMONTON ,392 NORTH WHITE HORSE PIKE STE 1,HAMMONTON ,NJ,08037
3793,31,2604,PHYSICIANS DIALYSIS LAWRENCEVILLE ,1840 PRINCETON AVENUE ,LAWRENCEVILLE ,NJ,08648
3794,31,2606,WOODLAND PARK DIALYSIS CENTER ,1225 MCBRIDE AVE SUITE 100,WOODLAND PARK ,NJ,07424
3795,31,2607,DAVITA DURHAM CORNERS DIALYSIS,241 DURHAM AVENUE ,SOUTH PLAINFIELD,NJ,07080
3796,31,2608,FMC EAST MORRIS ,55 MADISON AVENUESTE 100,MORRISTOWN,NJ,07960
3797,31,2609,FMC EDISON,2 OLSEN AVE ,EDISON,NJ,08820
3798,31,2610,DAVITA PRINCETON JUNCTION DIALYSIS,88 PRINCETON HIGHTSTOWN ROADSUITE 102 ,PRINCETON JUNCTION,NJ,08550
3799,31,2611,FMC POMONA,44 EAST JIMMIE LEADS ROAD ,GALLOWAY,NJ,08205
3800,31,2612,FMC LINDEN DIALYSIS ,630 WEST ST. GEORGES AVE,LINDEN,NJ,07036
3801,31,2613,ST. JOSEPH'S SJRMC DIALYSIS ,703 MAIN STREET R2N ,PATERSON,NJ,07503
3802,31,2614,ST. JOSEPH'S PATERSON DIALYSIS,11 GETTY AVENUE 275 HOSPITAL PLAZA,PATERSON,NJ,07503
3803,31,2615,DAVITA HACKENSACK ,113 WEST ESSEX STREET ,MAYWOOD ,NJ,07607
3804,31,2616,DAVITA FAIRLAWN DIALYSIS,18-01 POLLITT DRIVE ,FAIR LAWN ,NJ,07410
3805,31,2617,DAVITA LOURDES MT LAUREL DIALYSIS ,130 GAITHER DRIVE STE. 172,MOUNT LAUREL,NJ,08054
3806,31,2618,"HOLY NAME RENAL CARE CENTER, LLC",718 TEANECK ROAD,TEANECK ,NJ,07666
3807,31,2619,FRESENIUS MEDICAL CARE NORTH MONTCLAIR,114 VALLEY ROAD ,MONTCLAIR ,NJ,07042
3808,31,2620,FRESENIUS MEDICAL CARE PARAMUS,37 WEST CENTURY ROADSUITE 108 ,PARAMUS ,NJ,07652
3809,31,2621,NEW BRUNSWICK DIALYSIS,303 GEORGE STREET STE G-8 ,NEW BRUNSWICK ,NJ,08901
3810,31,2622,DAVITA LOURDES CAMDEN DIALYSIS,1601 HADDON AVENUE,CAMDEN,NJ,08103
3811,31,2623,DAVITA RENAL CTR SUCCASUNNA ,175 RIGHTER ROAD,SUCCASUNNA,NJ,07876
3812,31,2624,DAVITA RENAL CTR MORRISTOWN ,100 MADISON AVENUE4TH FLOOR ,MORRISTOWN,NJ,07960
3813,31,2625,FRESENIUS MEDICAL CARE NORTH CAPE MAY ,3301 BAYSHORE RD,CAPE MAY,NJ,08204
3814,31,2626,FRESENIUS MEDICAL CARE HACKENSACK ,458 PASSAIC STREET,HACKENSACK,NJ,07601
3815,31,2627,"ARA GREAT FALLS DIALYSIS, LLC ",498 EAST 30TH STREET,PATERSON,NJ,07504
3816,31,2628,FRESENIUS KIDNEY CARE SHORE ,2605 SHORE ROAD ,NORTHFIELD,NJ,08225
3817,31,2629,DAVITA WOODBRIDGE DIALYSIS CENTER ,541 MAIN STREET ,WOODBRIDGE,NJ,07095
3818,31,2630,ARA DIALYSIS CENTER AT WEST ORANGE,101 OLD SHORTS HILLS ROAD STE 120 ,WEST ORANGE ,NJ,07072
3819,31,2631,DAVITA RENAL CENTER OF ENGLEWOOD,300 GRAND AVENUESUITE 103 ,ENGLEWOOD ,NJ,07631
3820,31,2632,TETERBORO DIALYSIS,502 ROUTE 46 WEST ,TETERBORO ,NJ,07608
3821,31,2633,DAVITA NORTH HALEDON DIALYSIS ,953 BELMONT AVENUE,HALEDON ,NJ,07508
3822,31,2634,FRESENIUS MEDICAL CARE TOMS RIVER ,970 HOOPER AVENUE ,TOMS RIVER,NJ,08753
3823,31,2635,FMC NORTH JERSEY CITY ,29 COTTAGE STREET ,JERSEY CITY ,NJ,07306
3824,31,2636,DAVITA WEST ORANGE DIALYSIS ,375 MOUNT PLEASANT AVENUE STE 340 ,WEST ORANGE ,NJ,07052
3825,31,2637,DAVITA RADBURN DIALYSIS ,15-00 POLLITT DRIVE ,FAIR LAWN ,NJ,07410
3826,31,2638,DAVITA EAST BRUNSWICK DIALYSIS,629 CRANBURY RD ,EAST BRUNSWICK,NJ,08816
3827,31,2639,FMC BURLINGTON DIALYSIS ,115 SUNSET ROAD ,BURLINGTON,NJ,08016
3828,31,2640,FRESENIUS MEDICAL CARE SWEDESBORO ,301 LEXINGTON ROAD,SWEDESBORO,NJ,08085
3829,31,2641,FRESENIUS MEDICAL CARE DEPTFORD LLC ,1689 DELSEA DRIVE ,DEPTFORD,NJ,08096
3830,31,2642,"FRESENIUS MEDICAL CARE LIVINGSTON, LLC",348 EAST NORTHFIELD ROAD,LIVINGSTON,NJ,07039
