"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US40063","Hughes County, Oklahoma","4258","136","7.8","1.3","9.5","1.6","15.6","1.8","13.5","1.8","14.8","1.8","17.8","2.2","8.5","1.4","8.7","1.7","2.4","0.8","1.3","0.6","38425","2994","52370","3168","26.2","(X)","(X)","(X)","(X)","(X)","2928","148","4.3","1.2","4.5","1.3","11.1","2.0","13.0","1.9","16.9","2.4","21.7","2.8","11.6","1.9","11.7","2.3","3.5","1.2","1.8","0.9","50222","2478","63798","4117","(X)","(X)","25.9","(X)","(X)","(X)","2240","133","2.4","0.9","2.7","1.2","8.3","2.0","12.1","2.2","15.2","2.5","25.1","3.7","13.0","2.3","14.2","2.7","4.6","1.6","2.3","1.2","58732","2844","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1330","101","16.5","3.7","21.4","3.9","26.5","4.1","15.0","3.8","8.6","3.0","8.8","2.5","2.0","1.1","1.4","1.4","0.0","1.5","0.0","1.5","19031","1701","25357","2312","(X)","(X)","(X)","(X)","26.5","(X)"
"0500000US40065","Jackson County, Oklahoma","9958","286","8.8","1.7","5.9","1.3","13.4","2.4","10.5","2.0","15.9","2.2","18.6","2.4","12.2","1.7","9.4","1.6","3.7","1.2","1.5","0.6","45189","2555","58138","2887","35.0","(X)","(X)","(X)","(X)","(X)","6578","312","5.9","1.7","4.5","1.8","11.2","2.2","8.9","2.1","15.8","2.5","22.8","3.4","12.4","2.2","12.0","2.1","4.7","1.7","1.7","0.7","54295","4440","65070","3617","(X)","(X)","37.7","(X)","(X)","(X)","4801","300","1.8","1.0","2.9","1.5","6.5","1.8","7.4","2.1","15.9","3.1","26.1","4.0","15.9","3.0","15.4","2.8","5.8","2.3","2.4","1.0","65972","3519","76756","4850","(X)","(X)","(X)","(X)","(X)","(X)","3380","287","16.3","3.5","8.5","2.5","17.9","4.3","14.1","3.6","17.2","5.1","10.6","2.6","8.7","3.0","4.2","2.4","1.3","1.1","1.2","1.1","28735","4298","41766","4782","(X)","(X)","(X)","(X)","28.9","(X)"
"0500000US40067","Jefferson County, Oklahoma","2392","76","11.2","1.9","8.4","1.8","14.5","1.9","14.8","2.2","15.2","2.4","17.6","2.3","8.5","1.8","7.1","1.7","0.8","0.6","1.9","1.1","35933","2197","47338","2673","33.3","(X)","(X)","(X)","(X)","(X)","1566","99","10.0","2.8","3.4","1.4","11.4","2.2","14.2","2.7","15.6","2.6","21.3","3.1","11.0","2.4","9.3","2.3","0.9","0.7","2.9","1.7","44250","3479","55305","3583","(X)","(X)","33.1","(X)","(X)","(X)","1142","90","4.7","2.0","2.6","1.6","7.1","2.2","12.6","3.1","18.0","3.3","25.2","4.0","13.7","3.0","10.9","2.9","1.2","0.9","3.9","2.3","54911","4051","64116","4308","(X)","(X)","(X)","(X)","(X)","(X)","826","77","17.9","3.7","16.0","4.1","20.2","4.2","17.6","4.6","15.1","5.0","9.3","3.1","0.7","0.7","3.0","2.1","0.0","2.4","0.1","0.2","21961","2964","28384","2826","(X)","(X)","(X)","(X)","32.8","(X)"
"0500000US40069","Johnston County, Oklahoma","4256","149","11.7","2.3","7.4","1.8","13.3","2.4","13.6","2.3","15.1","2.1","18.0","2.6","11.1","1.8","6.7","1.4","1.0","0.4","2.3","1.0","38636","4667","51816","3723","37.4","(X)","(X)","(X)","(X)","(X)","2833","163","6.3","2.0","3.8","1.3","10.5","2.7","13.2","2.7","17.1","3.0","20.3","3.0","14.8","2.6","9.6","2.0","1.1","0.5","3.4","1.5","49194","2934","62874","4907","(X)","(X)","39.9","(X)","(X)","(X)","2025","136","1.3","0.7","1.5","1.6","9.0","2.7","12.1","3.0","17.7","3.2","20.7","3.4","19.0","3.4","12.5","2.7","1.5","0.7","4.7","2.1","59948","5980","74121","6575","(X)","(X)","(X)","(X)","(X)","(X)","1423","149","23.9","5.1","16.1","4.8","19.7","4.7","13.2","4.5","10.7","3.9","12.4","4.2","2.5","1.9","0.6","0.6","0.7","0.7","0.1","0.2","20183","3840","27558","3138","(X)","(X)","(X)","(X)","32.2","(X)"
"0500000US40071","Kay County, Oklahoma","17890","289","6.4","0.9","7.3","0.9","13.6","1.1","12.1","1.2","15.7","1.4","19.3","1.3","10.0","0.9","10.3","1.2","3.0","0.6","2.3","0.5","44067","1504","58887","1942","36.2","(X)","(X)","(X)","(X)","(X)","11215","269","4.9","0.9","3.7","0.7","9.1","1.2","10.2","1.1","16.2","1.8","22.2","1.7","13.6","1.3","13.1","1.4","4.0","0.8","3.0","0.7","55200","1773","69205","2639","(X)","(X)","36.4","(X)","(X)","(X)","8187","266","1.8","0.8","1.9","0.8","5.1","1.3","9.7","1.3","15.8","2.0","23.8","2.2","16.4","1.7","16.3","1.9","5.3","1.1","3.9","1.0","65537","2290","79980","3345","(X)","(X)","(X)","(X)","(X)","(X)","6675","295","10.0","1.7","14.0","2.0","22.1","2.3","15.9","2.5","15.0","2.3","12.4","2.0","3.4","1.0","4.7","1.6","1.5","1.1","1.0","0.6","27252","1784","38975","2660","(X)","(X)","(X)","(X)","34.3","(X)"
"0500000US40073","Kingfisher County, Oklahoma","5691","236","4.6","2.0","2.8","1.1","9.5","2.2","10.6","3.2","12.0","2.3","19.9","2.9","13.2","2.6","14.8","3.2","6.4","1.8","6.1","1.9","62829","4672","83517","6324","45.3","(X)","(X)","(X)","(X)","(X)","3959","301","2.6","1.8","1.7","0.9","6.3","2.2","7.5","2.7","11.4","2.9","22.8","3.5","14.1","3.1","19.1","4.3","7.9","2.3","6.7","2.4","71070","6373","92882","6971","(X)","(X)","43.5","(X)","(X)","(X)","3262","281","0.9","1.0","1.4","1.1","4.2","2.1","5.8","2.5","10.5","3.0","24.5","4.3","15.1","3.5","20.4","4.7","9.2","2.8","8.1","2.9","78936","4791","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1732","225","9.4","4.3","5.9","2.4","18.7","5.8","17.7","7.6","13.3","4.3","13.3","5.1","10.3","4.2","4.2","2.9","2.9","2.0","4.3","3.2","32803","5947","58373","11773","(X)","(X)","(X)","(X)","47.2","(X)"
"0500000US40075","Kiowa County, Oklahoma","3839","162","8.2","2.0","11.6","2.4","14.1","3.0","12.4","2.6","16.1","2.7","18.6","2.8","8.9","2.1","6.1","1.6","2.2","1.2","1.7","1.0","38191","2812","54478","7952","30.3","(X)","(X)","(X)","(X)","(X)","2461","162","8.2","2.4","7.6","2.5","7.8","2.5","11.5","3.1","15.0","3.0","22.8","3.9","13.3","2.8","8.1","2.4","3.0","1.8","2.6","1.5","49960","3149","67246","12285","(X)","(X)","35.0","(X)","(X)","(X)","1752","139","1.4","1.4","5.0","2.3","6.4","2.1","9.6","3.0","14.0","3.4","28.4","5.1","17.6","4.0","10.5","3.0","3.4","2.5","3.7","2.1","62670","6261","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1378","145","12.5","4.2","19.7","4.7","25.0","6.0","12.5","4.7","18.8","5.4","7.9","3.1","1.3","1.0","1.6","1.3","0.7","0.9","0.0","1.4","20594","3155","28426","2703","(X)","(X)","(X)","(X)","19.4","(X)"
"0500000US40077","Latimer County, Oklahoma","4019","98","8.9","1.5","9.0","1.9","15.6","2.4","10.9","1.8","14.8","1.8","16.4","2.4","10.4","1.9","8.7","1.9","2.3","1.2","3.0","1.2","40539","2636","59448","5146","39.7","(X)","(X)","(X)","(X)","(X)","2794","118","5.6","1.8","4.2","1.9","13.5","2.9","9.9","2.4","16.4","2.5","20.4","3.6","13.1","2.6","10.9","2.3","2.9","1.6","3.2","1.5","50507","4423","65136","4765","(X)","(X)","43.6","(X)","(X)","(X)","2084","131","2.1","1.1","3.3","2.0","8.3","2.3","9.3","2.5","14.5","2.8","23.8","4.3","16.8","3.2","14.3","2.9","3.9","2.2","3.8","2.2","64255","2244","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1225","104","17.1","3.3","20.2","4.0","21.6","4.1","12.4","4.3","11.3","2.8","6.9","2.9","3.1","2.0","4.2","2.5","0.4","0.6","2.7","2.1","20156","3216","44697","14248","(X)","(X)","(X)","(X)","28.8","(X)"
"0500000US40079","Le Flore County, Oklahoma","18354","201","9.9","0.9","8.4","0.8","15.0","1.0","12.0","0.9","15.8","1.2","16.6","1.0","10.1","1.0","8.8","0.8","1.7","0.4","1.7","0.5","39253","1159","52833","1900","34.5","(X)","(X)","(X)","(X)","(X)","12977","262","6.7","0.9","4.9","0.9","12.1","1.1","11.7","1.1","16.5","1.3","19.8","1.3","12.4","1.3","11.7","1.2","2.1","0.6","2.1","0.7","48080","1681","60924","2313","(X)","(X)","34.0","(X)","(X)","(X)","9767","282","2.8","0.6","2.8","0.7","9.8","1.0","10.5","1.2","17.3","1.4","22.0","1.6","15.1","1.6","14.4","1.5","2.6","0.7","2.7","0.9","58295","2617","69817","2879","(X)","(X)","(X)","(X)","(X)","(X)","5377","234","20.0","2.0","17.0","1.8","23.1","2.2","12.7","2.1","12.9","2.0","8.1","1.4","3.6","1.2","1.6","0.6","0.5","0.4","0.7","0.5","20172","1060","30918","2903","(X)","(X)","(X)","(X)","33.9","(X)"
"0500000US40081","Lincoln County, Oklahoma","12923","184","6.8","0.8","6.6","0.8","12.4","1.2","11.4","1.1","15.0","1.4","20.5","1.4","12.2","1.2","10.1","1.0","2.8","0.5","2.2","0.5","47539","1904","61635","2635","44.7","(X)","(X)","(X)","(X)","(X)","9091","222","3.3","0.6","3.3","0.6","8.0","1.1","11.4","1.5","15.6","1.5","23.4","1.6","15.9","1.5","12.6","1.3","3.9","0.8","2.7","0.7","57966","1900","71593","3217","(X)","(X)","44.9","(X)","(X)","(X)","7339","217","1.9","0.5","2.0","0.6","6.0","1.2","10.5","1.5","15.3","1.7","24.8","1.8","17.3","1.8","14.5","1.4","4.4","0.9","3.2","0.9","62802","3126","78049","3767","(X)","(X)","(X)","(X)","(X)","(X)","3832","183","16.1","2.1","14.8","2.3","24.0","2.6","12.3","1.9","13.3","2.0","12.0","2.3","3.4","1.2","3.1","0.9","0.2","0.2","0.8","0.6","22410","1401","35159","3872","(X)","(X)","(X)","(X)","43.1","(X)"
"0500000US40083","Logan County, Oklahoma","15651","318","5.8","1.3","4.9","1.2","11.2","1.7","9.1","1.5","12.3","1.6","17.6","2.0","13.7","1.8","13.6","1.8","6.6","1.5","5.3","1.3","59133","4642","76793","3823","33.9","(X)","(X)","(X)","(X)","(X)","11388","524","3.8","1.2","1.0","0.5","7.6","1.9","7.6","1.6","12.4","1.9","19.5","2.8","16.7","2.1","16.3","2.2","8.4","2.0","6.8","1.7","73096","4269","89584","4512","(X)","(X)","33.7","(X)","(X)","(X)","9171","516","1.4","0.9","0.8","0.5","4.0","1.5","6.8","1.6","11.5","2.1","20.3","3.1","18.7","2.4","18.6","2.6","9.9","2.5","7.9","2.1","81339","4924","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4263","438","12.5","3.7","14.9","3.9","20.9","5.2","12.5","3.7","14.2","3.9","11.7","2.9","4.8","2.3","5.7","2.4","1.3","1.2","1.4","1.2","26523","4736","40603","5103","(X)","(X)","(X)","(X)","33.0","(X)"
"0500000US40085","Love County, Oklahoma","3104","118","5.2","1.2","4.9","1.3","10.4","2.1","11.6","2.1","18.3","2.8","21.0","2.7","14.8","2.2","10.5","1.9","2.2","0.9","1.1","0.8","49409","5797","59624","3472","39.3","(X)","(X)","(X)","(X)","(X)","2272","129","3.7","1.4","2.0","0.9","7.8","2.3","10.0","2.2","20.9","3.5","21.5","3.2","16.8","2.5","12.9","2.4","2.8","1.2","1.5","1.0","56678","3665","66953","4229","(X)","(X)","40.8","(X)","(X)","(X)","1796","123","1.3","0.9","1.4","0.9","5.8","2.2","10.4","2.5","20.9","3.7","20.7","3.4","18.7","2.8","15.3","2.9","3.6","1.5","1.9","1.3","61833","5972","N","N","(X)","(X)","(X)","(X)","(X)","(X)","832","92","11.4","3.2","12.9","3.9","16.5","4.7","17.3","4.6","13.0","4.0","18.5","4.5","8.5","3.9","1.6","1.6","0.4","0.5","0.0","2.4","31467","3148","37140","3199","(X)","(X)","(X)","(X)","33.8","(X)"
"0500000US40087","McClain County, Oklahoma","13838","185","4.5","0.9","4.8","1.0","9.4","1.4","8.5","1.3","13.6","1.8","19.3","2.2","15.2","1.6","14.5","1.7","6.0","1.0","4.1","1.0","62081","2502","75652","3194","35.6","(X)","(X)","(X)","(X)","(X)","10438","263","2.2","0.7","2.4","0.8","6.2","1.6","6.5","1.3","13.3","2.0","21.3","2.4","17.5","1.9","18.4","2.4","6.9","1.3","5.3","1.3","72700","3369","86790","3900","(X)","(X)","35.2","(X)","(X)","(X)","8405","320","0.7","0.4","1.1","0.6","4.1","1.3","5.3","1.2","11.6","2.1","22.3","2.7","19.3","2.2","21.2","2.6","7.8","1.7","6.5","1.6","81326","3546","95506","4942","(X)","(X)","(X)","(X)","(X)","(X)","3400","259","12.0","2.9","12.8","3.3","21.2","3.4","15.2","3.3","14.2","3.2","11.5","3.5","7.3","2.4","3.7","1.9","1.7","1.3","0.3","0.3","27886","2752","38996","3490","(X)","(X)","(X)","(X)","34.4","(X)"
"0500000US40089","McCurtain County, Oklahoma","12980","182","11.0","1.1","9.5","1.2","16.2","1.5","14.2","1.3","14.5","1.5","16.2","1.5","9.5","1.1","6.3","0.9","1.4","0.4","1.1","0.4","34250","1429","47316","1755","36.1","(X)","(X)","(X)","(X)","(X)","8975","220","7.4","1.1","4.4","0.8","15.6","1.6","13.1","1.8","16.1","1.7","20.0","2.1","12.1","1.5","7.9","1.2","1.8","0.5","1.5","0.5","43256","1920","55100","2586","(X)","(X)","37.0","(X)","(X)","(X)","6238","234","3.2","0.9","3.3","1.0","11.0","1.7","12.6","1.8","16.2","2.2","23.3","2.5","15.5","2.1","10.6","1.5","2.4","0.7","1.9","0.7","53514","3418","64383","3294","(X)","(X)","(X)","(X)","(X)","(X)","4005","224","22.1","2.9","21.6","3.2","19.6","2.8","16.2","2.5","9.6","1.8","6.6","1.7","1.3","0.8","2.1","1.1","0.6","0.5","0.2","0.2","17312","1384","26083","2080","(X)","(X)","(X)","(X)","31.3","(X)"
"0500000US40091","McIntosh County, Oklahoma","8349","194","8.4","1.5","9.3","1.7","15.0","2.2","14.0","2.0","15.6","1.9","17.4","2.2","9.4","1.6","6.9","1.6","2.1","0.8","2.0","0.9","38163","2682","51086","2587","44.1","(X)","(X)","(X)","(X)","(X)","5623","227","4.0","1.4","4.4","1.3","13.0","2.4","12.3","2.2","17.6","2.6","21.3","2.9","12.4","2.3","9.2","2.3","2.8","1.2","2.9","1.4","49158","2276","61657","3491","(X)","(X)","47.9","(X)","(X)","(X)","4299","227","1.9","1.0","2.4","1.3","10.4","2.5","11.3","2.4","18.0","2.9","24.2","3.3","13.8","2.8","10.8","2.9","3.6","1.5","3.8","1.8","54985","4474","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2726","206","18.4","4.2","19.6","4.3","20.0","4.0","17.1","4.0","11.8","3.2","7.8","2.6","2.5","1.6","1.9","1.0","0.7","0.8","0.1","0.1","19819","2729","27946","2475","(X)","(X)","(X)","(X)","35.1","(X)"
"0500000US40093","Major County, Oklahoma","3030","98","6.2","1.9","5.9","1.8","8.2","1.7","9.5","2.0","16.8","2.5","20.7","2.8","11.5","2.3","12.2","2.3","5.2","1.9","3.8","1.3","52056","2596","71189","5161","44.7","(X)","(X)","(X)","(X)","(X)","2142","123","2.4","1.1","3.3","1.4","6.6","2.1","6.1","1.8","17.5","3.2","23.9","3.6","14.7","3.1","15.7","3.1","6.0","2.2","3.9","1.5","64012","5309","79622","5787","(X)","(X)","45.5","(X)","(X)","(X)","1858","121","1.3","0.8","1.1","0.7","5.9","2.0","4.3","1.6","17.9","3.5","25.4","3.7","15.9","3.5","17.1","3.3","6.7","2.4","4.5","1.8","68511","5397","N","N","(X)","(X)","(X)","(X)","(X)","(X)","888","117","16.4","4.9","13.1","4.7","11.6","4.1","18.1","4.9","16.0","4.7","10.7","4.5","3.5","2.2","3.6","2.3","3.3","2.9","3.7","2.5","30511","3446","49517","9469","(X)","(X)","(X)","(X)","42.5","(X)"
"0500000US40095","Marshall County, Oklahoma","6241","176","5.9","1.4","7.4","1.5","12.5","1.8","12.7","1.8","16.1","2.4","22.7","2.5","11.3","1.9","7.0","1.4","2.6","0.9","1.7","0.7","45671","2781","56815","3346","54.7","(X)","(X)","(X)","(X)","(X)","4320","172","3.1","1.2","3.6","1.0","9.9","1.8","11.4","2.0","18.3","2.8","25.2","2.9","14.1","2.6","8.5","1.7","3.4","1.2","2.5","1.1","53530","2488","65809","4524","(X)","(X)","55.7","(X)","(X)","(X)","3279","179","1.0","0.8","2.7","1.2","8.8","2.1","9.1","2.1","19.1","3.1","27.1","3.2","14.9","2.7","10.0","2.1","3.9","1.5","3.3","1.4","58291","3445","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1921","151","14.6","3.8","15.9","3.8","18.2","4.2","17.3","3.7","11.1","2.8","14.4","3.5","5.5","2.4","2.0","1.4","0.9","0.9","0.0","1.0","25428","2267","34003","2811","(X)","(X)","(X)","(X)","52.0","(X)"
"0500000US40097","Mayes County, Oklahoma","15730","241","8.0","0.9","6.6","0.8","12.5","1.6","12.1","1.2","15.0","1.3","20.2","1.6","12.7","1.2","8.7","1.0","2.6","0.6","1.7","0.6","45302","1766","57075","2275","32.9","(X)","(X)","(X)","(X)","(X)","11169","286","6.3","1.2","3.4","0.8","8.9","1.5","11.1","1.4","15.4","1.7","23.6","1.9","15.5","1.7","10.6","1.3","3.0","0.8","2.4","0.8","55739","2254","65302","3116","(X)","(X)","33.1","(X)","(X)","(X)","8736","289","3.5","0.9","1.8","0.6","7.2","1.4","10.4","1.5","14.4","1.8","26.1","2.3","18.1","2.0","11.9","1.5","3.8","1.1","2.9","1.0","62031","2144","72648","3711","(X)","(X)","(X)","(X)","(X)","(X)","4561","283","15.3","2.0","15.3","2.1","22.1","3.7","14.8","2.4","12.5","2.5","10.6","2.3","5.2","1.8","3.2","1.3","0.7","0.8","0.1","0.2","23630","1618","33218","2184","(X)","(X)","(X)","(X)","31.4","(X)"
"0500000US40099","Murray County, Oklahoma","5275","194","7.3","2.1","6.7","2.0","10.2","2.2","9.8","2.1","12.9","2.5","24.7","3.5","13.3","2.4","10.6","2.5","2.3","1.3","2.2","1.2","51844","3345","61509","4105","32.0","(X)","(X)","(X)","(X)","(X)","3592","242","3.5","1.7","4.1","1.9","8.2","2.2","9.9","2.6","11.5","2.5","27.8","4.2","16.4","3.1","13.3","3.0","2.6","1.4","2.8","1.7","61476","3079","70354","5236","(X)","(X)","31.9","(X)","(X)","(X)","2755","213","1.8","1.4","3.4","2.0","5.6","1.9","9.2","2.8","10.1","2.7","30.7","4.9","17.5","3.7","14.9","3.8","3.2","1.8","3.7","2.2","67613","3639","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1683","206","17.5","5.3","12.4","4.5","17.1","5.4","9.3","3.8","14.7","4.1","17.7","5.0","4.3","2.8","5.6","3.6","0.5","1.0","0.9","1.0","29387","5679","38765","4501","(X)","(X)","(X)","(X)","28.5","(X)"
"0500000US40101","Muskogee County, Oklahoma","26097","377","11.3","0.9","7.7","0.9","12.9","1.0","12.2","1.1","13.1","1.2","18.6","1.4","9.8","0.9","9.9","1.0","2.7","0.6","1.7","0.4","41329","1214","55726","2030","40.0","(X)","(X)","(X)","(X)","(X)","17528","421","7.7","1.0","4.6","0.9","10.4","1.3","11.5","1.2","13.5","1.3","20.8","1.7","12.3","1.2","13.1","1.5","3.7","0.8","2.3","0.6","52304","1826","65916","2922","(X)","(X)","41.5","(X)","(X)","(X)","12110","404","2.7","0.8","2.1","0.5","7.3","1.1","9.3","1.5","13.3","1.5","23.5","2.1","15.6","1.7","17.7","2.0","5.2","1.2","3.2","0.9","65462","2841","80372","4033","(X)","(X)","(X)","(X)","(X)","(X)","8569","422","20.6","2.4","15.0","2.3","18.5","2.3","13.8","2.0","11.3","1.8","12.8","2.0","4.3","1.2","2.7","1.0","0.5","0.4","0.5","0.4","21706","1928","32393","2145","(X)","(X)","(X)","(X)","34.8","(X)"
"0500000US40103","Noble County, Oklahoma","4598","177","6.4","2.0","5.9","1.6","9.1","1.8","11.0","2.0","16.0","2.9","19.6","2.7","13.2","2.0","11.9","2.3","3.7","1.4","3.2","1.1","52372","3847","70106","6441","32.4","(X)","(X)","(X)","(X)","(X)","3347","187","2.3","1.1","1.8","1.0","6.4","1.8","12.1","2.4","15.7","3.2","22.8","3.5","14.9","2.5","15.1","3.0","4.7","2.0","4.2","1.5","64012","3103","82827","8796","(X)","(X)","32.5","(X)","(X)","(X)","2788","179","0.7","0.6","1.2","1.0","5.0","1.7","10.9","2.9","14.1","3.6","22.4","3.8","17.7","3.0","17.4","3.5","5.7","2.4","4.9","1.8","70110","4157","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1251","149","18.3","6.2","16.6","4.9","16.8","5.3","10.6","3.9","16.0","5.1","10.1","3.5","8.2","3.8","2.8","1.7","0.2","0.4","0.4","0.5","23320","6772","33273","4279","(X)","(X)","(X)","(X)","29.0","(X)"
"0500000US40105","Nowata County, Oklahoma","4064","98","9.7","2.0","7.1","1.4","14.9","2.2","11.3","1.8","17.0","2.5","16.3","2.3","11.2","1.9","9.5","1.8","1.9","0.7","0.9","0.4","41282","1806","51732","2351","37.6","(X)","(X)","(X)","(X)","(X)","2846","122","6.6","2.1","3.5","1.4","11.8","2.5","11.1","2.1","16.8","3.1","20.8","3.1","13.5","2.4","12.3","2.3","2.3","0.8","1.2","0.6","50077","2832","60102","2944","(X)","(X)","39.6","(X)","(X)","(X)","2110","115","3.9","1.9","1.9","1.2","9.0","2.4","11.2","2.4","14.4","3.0","23.6","3.8","16.2","3.2","15.3","3.0","3.0","1.1","1.6","0.9","60682","4589","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1218","111","18.1","5.2","17.2","4.1","22.2","4.7","12.4","3.2","15.0","4.3","8.0","3.1","3.8","2.3","2.2","1.4","0.8","0.8","0.2","0.3","21406","2215","30123","2664","(X)","(X)","(X)","(X)","30.8","(X)"
"0500000US40107","Okfuskee County, Oklahoma","3987","149","10.0","1.5","9.4","1.5","13.6","1.9","13.8","1.9","15.4","1.8","16.0","2.1","12.2","1.7","7.3","1.3","1.3","0.7","1.1","0.4","38346","2708","50084","2706","54.0","(X)","(X)","(X)","(X)","(X)","2767","121","6.4","1.5","7.0","1.8","9.5","2.0","12.9","2.1","17.1","2.3","19.0","2.6","15.2","2.3","9.5","1.7","1.9","1.0","1.4","0.6","47261","3019","57817","2992","(X)","(X)","55.2","(X)","(X)","(X)","2127","108","4.3","1.3","3.8","1.6","7.8","2.0","12.3","2.4","17.9","2.5","20.1","3.0","18.1","3.0","11.5","2.2","2.5","1.3","1.7","0.7","53809","3260","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1220","92","19.3","3.9","16.9","3.4","23.4","4.3","12.9","3.3","12.1","3.0","9.8","2.8","3.8","1.9","1.6","0.9","0.0","1.6","0.2","0.4","20595","3307","30384","4321","(X)","(X)","(X)","(X)","49.3","(X)"
"0500000US40109","Oklahoma County, Oklahoma","296818","1352","7.3","0.3","5.0","0.3","10.4","0.3","11.4","0.4","15.1","0.5","18.0","0.4","11.5","0.4","11.8","0.3","4.6","0.2","5.0","0.2","50762","484","73718","896","33.1","(X)","(X)","(X)","(X)","(X)","184349","1576","5.0","0.4","2.9","0.2","7.7","0.4","9.2","0.4","14.2","0.5","18.8","0.5","13.5","0.5","15.2","0.5","6.4","0.4","7.1","0.3","63799","907","89137","1298","(X)","(X)","33.4","(X)","(X)","(X)","128390","1687","1.1","0.2","1.3","0.2","4.2","0.3","7.3","0.4","12.5","0.6","20.0","0.6","16.1","0.7","19.3","0.6","8.6","0.5","9.6","0.5","80141","1185","108202","1846","(X)","(X)","(X)","(X)","(X)","(X)","112469","1576","12.5","0.6","9.1","0.6","15.8","0.7","15.0","0.8","16.4","0.8","15.7","0.7","7.3","0.5","5.3","0.4","1.4","0.2","1.4","0.2","33053","874","45836","943","(X)","(X)","(X)","(X)","31.4","(X)"
"0500000US40111","Okmulgee County, Oklahoma","14852","201","8.3","1.1","8.4","1.1","15.2","1.4","13.3","1.4","15.4","1.4","16.9","1.8","10.3","1.2","8.5","1.1","2.2","0.5","1.6","0.5","39567","2363","53412","2045","34.6","(X)","(X)","(X)","(X)","(X)","9548","284","6.4","1.2","5.2","1.2","11.6","1.6","11.4","1.4","15.2","1.7","19.8","2.3","13.4","1.7","11.6","1.5","3.0","0.8","2.4","0.8","50178","2297","63914","3076","(X)","(X)","34.3","(X)","(X)","(X)","6473","288","1.5","0.6","2.2","0.9","8.1","1.5","10.2","1.6","15.8","2.0","22.7","2.8","16.6","2.1","15.9","2.0","3.9","1.1","3.1","1.1","62813","3018","75579","3719","(X)","(X)","(X)","(X)","(X)","(X)","5304","295","14.5","2.2","13.7","2.4","22.1","3.0","16.9","2.5","16.2","2.7","11.0","2.3","3.0","1.2","1.9","0.9","0.5","0.4","0.2","0.3","24805","2262","31395","1730","(X)","(X)","(X)","(X)","33.5","(X)"
