"BusinessYear","StateCode","IssuerId","SourceName","ImportDate","ServiceAreaId","ServiceAreaName","CoverEntireState","County","PartialCounty","ZipCodes","PartialCountyJustification","MarketCoverage","DentalOnlyPlan"
"2019","TX","26250","HIOS","2018-08-21 03:20:34","TXS002","MDG Group DHMO Off Exchange","No","48439","No",,,,
"2019","TX","26250","HIOS","2018-08-21 03:20:34","TXS002","MDG Group DHMO Off Exchange","No","48453","No",,,,
"2019","TX","26250","HIOS","2018-08-21 03:20:34","TXS002","MDG Group DHMO Off Exchange","No","48473","No",,,,
"2019","TX","26250","HIOS","2018-08-21 03:20:34","TXS002","MDG Group DHMO Off Exchange","No","48491","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48003","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48011","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48033","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48035","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48043","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48045","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48059","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48065","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48069","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48075","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48081","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48083","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48087","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48093","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48101","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48103","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48107","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48111","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48115","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48117","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48125","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48129","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48133","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48135","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48145","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48151","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48153","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48161","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48165","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48169","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48173","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48179","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48189","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48191","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48193","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48195","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48205","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48207","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48211","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48217","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48219","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48227","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48233","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48253","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48263","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48269","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48275","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48279","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48293","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48295","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48301","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48303","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48305","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48317","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48307","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48309","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48329","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48333","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48335","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48341","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48345","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48349","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48353","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48357","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48359","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48369","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48371","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48375","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48381","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48383","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48389","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48393","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48399","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48411","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48415","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48417","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48421","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48425","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48429","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48433","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48437","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48441","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48445","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48447","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48461","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48475","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48483","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48495","No",,,,
"2019","TX","26539","HIOS","2019-07-23 04:23:10","TXS001","FirstCare HMO Service Area","No","48501","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS001","Community Gulf Coast","No","48201","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS001","Community Gulf Coast","No","48339","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS001","Community Gulf Coast","No","48473","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS001","Community Gulf Coast","No","48157","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS001","Community Gulf Coast","No","48167","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS001","Community Gulf Coast","No","48039","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS001","Community Gulf Coast","No","48245","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS001","Community Gulf Coast","No","48361","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS001","Community Gulf Coast","No","48071","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS001","Community Gulf Coast","No","48291","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS002","Community Limited Network Plan","No","48339","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS002","Community Limited Network Plan","No","48157","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS002","Community Limited Network Plan","No","48201","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS002","Community Limited Network Plan","No","48039","No",,,,
"2019","TX","27248","HIOS","2018-08-17 10:37:01","TXS002","Community Limited Network Plan","No","48167","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48019","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48021","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48027","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48029","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48031","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48039","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48041","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48047","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48051","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48053","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48055","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48061","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48085","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48091","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48095","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48113","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48121","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48141","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48149","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48157","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48171","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48185","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48201","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48209","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48215","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48231","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48259","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48265","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48287","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48299","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48313","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48319","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48307","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48309","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48325","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48327","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48339","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48367","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48397","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48427","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48439","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48453","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48489","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS001","HealthPlan","No","48491","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48021","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48029","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48039","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48055","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48061","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48085","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48091","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48113","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48141","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48157","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48201","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48209","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48339","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48453","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS002","HealthPlan","No","48491","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48019","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48027","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48031","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48041","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48047","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48051","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48053","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48095","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48121","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48149","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48171","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48185","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48215","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48231","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48259","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48265","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48287","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48299","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48313","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48319","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48307","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48309","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48325","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48327","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48367","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48397","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48427","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48439","No",,,,
"2019","TX","29418","HIOS","2018-08-22 03:20:31","TXS003","HealthPlan","No","48489","No",,,,
"2019","TX","29817","HIOS","2018-08-21 03:20:34","TXS001","Service Area","Yes",,,,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS011","Blue Advantage HMO","No","48059","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS011","Blue Advantage HMO","No","48253","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS011","Blue Advantage HMO","No","48441","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS021","Blue Advantage HMO","No","48011","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS021","Blue Advantage HMO","No","48065","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS021","Blue Advantage HMO","No","48375","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS021","Blue Advantage HMO","No","48381","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS031","Blue Advantage HMO","No","48021","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS031","Blue Advantage HMO","No","48055","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS031","Blue Advantage HMO","No","48209","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS031","Blue Advantage HMO","No","48453","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS031","Blue Advantage HMO","No","48491","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS041","Blue Advantage HMO","No","48199","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS041","Blue Advantage HMO","No","48245","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS041","Blue Advantage HMO","No","48361","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS051","Blue Advantage HMO","No","48061","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS061","Blue Advantage HMO","No","48041","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS061","Blue Advantage HMO","No","48051","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS061","Blue Advantage HMO","No","48395","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS071","Blue Advantage HMO","No","48007","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS071","Blue Advantage HMO","No","48355","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS071","Blue Advantage HMO","No","48409","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48085","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48113","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48119","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48121","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48139","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48231","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48251","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48257","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48367","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48397","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48439","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS081","Blue Advantage HMO","No","48497","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS091","Blue Advantage HMO","No","48141","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS101","Blue Advantage HMO","No","48015","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS101","Blue Advantage HMO","No","48039","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS101","Blue Advantage HMO","No","48071","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS101","Blue Advantage HMO","No","48157","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS101","Blue Advantage HMO","No","48167","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS101","Blue Advantage HMO","No","48201","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS101","Blue Advantage HMO","No","48291","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS101","Blue Advantage HMO","No","48339","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS101","Blue Advantage HMO","No","48407","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS101","Blue Advantage HMO","No","48473","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS111","Blue Advantage HMO","No","48027","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS111","Blue Advantage HMO","No","48099","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS111","Blue Advantage HMO","No","48281","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS121","Blue Advantage HMO","No","48479","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS131","Blue Advantage HMO","No","48183","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS131","Blue Advantage HMO","No","48401","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS131","Blue Advantage HMO","No","48459","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS141","Blue Advantage HMO","No","48107","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS141","Blue Advantage HMO","No","48303","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS151","Blue Advantage HMO","No","48215","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS161","Blue Advantage HMO","No","48329","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS171","Blue Advantage HMO","No","48135","No",,,,
"2019","TX","33602","HIOS","2018-08-18 03:21:16","TXS181","Blue Advantage HMO","No","48235","No",,,,
