"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H5008","002","Local CCP","HMO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",7/1/2005 0:00:00,"2173"
"H5009","001","Local CCP","Local PPO","No","REGENCE BLUESHIELD","Regence BlueShield","Regence MedAdvantage Basic (PPO)","Cambia Health Solutions, Inc.",7/1/2005 0:00:00,"1077"
"H5009","002","Local CCP","Local PPO","Yes","REGENCE BLUESHIELD","Regence BlueShield","Regence MedAdvantage + Rx Classic (PPO)","Cambia Health Solutions, Inc.",7/1/2005 0:00:00,"9126"
"H5009","004","Local CCP","Local PPO","Yes","REGENCE BLUESHIELD","Regence BlueShield","Regence MedAdvantage + Rx Enhanced (PPO)","Cambia Health Solutions, Inc.",7/1/2005 0:00:00,"10606"
"H5009","801","Local CCP","Local PPO","No","REGENCE BLUESHIELD","Regence BlueShield","Regence MedAdvantage (PPO)","Cambia Health Solutions, Inc.",7/1/2005 0:00:00,"*"
"H5009","802","Local CCP","Local PPO","Yes","REGENCE BLUESHIELD","Regence BlueShield","Regence MedAdvantage + Rx (PPO)","Cambia Health Solutions, Inc.",7/1/2005 0:00:00,"126"
"H5010","001","Local CCP","Local PPO","No","ASURIS NORTHWEST HEALTH","Asuris Northwest Health","Asuris TruAdvantage Basic (PPO)","Cambia Health Solutions, Inc.",7/1/2005 0:00:00,"115"
"H5010","002","Local CCP","Local PPO","Yes","ASURIS NORTHWEST HEALTH","Asuris Northwest Health","Asuris TruAdvantage + Rx Classic (PPO)","Cambia Health Solutions, Inc.",7/1/2005 0:00:00,"891"
"H5010","004","Local CCP","Local PPO","Yes","ASURIS NORTHWEST HEALTH","Asuris Northwest Health","Asuris TruAdvantage + Rx Enhanced (PPO)","Cambia Health Solutions, Inc.",7/1/2005 0:00:00,"946"
"H5016","001","Local CCP","Local PPO","Yes","PROVIDENCE HEALTH PLANS","Providence Health Plans","Providence Medicare Open + RX (PPO)","Providence Health & Services",1/1/2011 0:00:00,"768"
"H5016","002","Local CCP","Local PPO","No","PROVIDENCE HEALTH PLANS","Providence Health Plans","Providence Medicare Open (PPO)","Providence Health & Services",1/1/2011 0:00:00,"49"
"H5037","001","National PACE","National PACE","Yes","MOUNTAIN EMPIRE OLDER CITIZENS, INCX.","Mountain Empire PACE","Mountain Empire PACE - Dual (PACE)","Mountain Empire Older Citizens, Inc",3/1/2008 0:00:00,"97"
"H5037","002","National PACE","National PACE","Yes","MOUNTAIN EMPIRE OLDER CITIZENS, INCX.","Mountain Empire PACE","Mountain Empire PACE  - Medicare only (PACE)","Mountain Empire Older Citizens, Inc",3/1/2008 0:00:00,"*"
"H5041","001","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5041-001 (PPO)","Humana Inc.",1/1/2009 0:00:00,"6764"
"H5041","002","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5041-002 (PPO)","Humana Inc.",1/1/2009 0:00:00,"1615"
"H5041","003","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5041-003 (PPO)","Humana Inc.",1/1/2009 0:00:00,"323"
"H5042","001","Local CCP","Local PPO","Yes","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Classic Rx (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00,"1645"
"H5042","004","Local CCP","Local PPO","No","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Classic (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00,"149"
"H5042","005","Local CCP","Local PPO","Yes","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Core Rx (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00,"588"
"H5042","007","Local CCP","Local PPO","Yes","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Prime Rx (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00,"619"
"H5042","801","Local CCP","Local PPO","Yes","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Group Medicare Rx (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00,"212"
"H5042","802","Local CCP","Local PPO","Yes","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Group Medicare Rx (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00,"1448"
"H5042","803","Local CCP","Local PPO","No","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Group Medicare (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00,"187"
"H5050","001","Local CCP","HMO","No","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Basic (HMO)","Group Health Cooperative",1/1/1989 0:00:00,"9942"
"H5050","004","Local CCP","HMO","Yes","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Optimal (HMO)","Group Health Cooperative",1/1/1989 0:00:00,"8557"
"H5050","009","Local CCP","HMO","Yes","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Essential (HMO)","Group Health Cooperative",1/1/1989 0:00:00,"11597"
"H5050","012","Local CCP","HMO","Yes","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Sound (HMO SNP)","Group Health Cooperative",1/1/1989 0:00:00,"1298"
"H5050","013","Local CCP","HMO","Yes","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Vital (HMO)","Group Health Cooperative",1/1/1989 0:00:00,"13580"
"H5050","801","Local CCP","HMO","No","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Employer Group (HMO)","Group Health Cooperative",1/1/1989 0:00:00,"20388"
"H5050","802","Local CCP","HMO","Yes","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Clear Care Employer Group with Part D (HMO)","Group Health Cooperative",1/1/1989 0:00:00,"5357"
"H5087","001","Local CCP","HMO","Yes","EASY CHOICE HEALTH PLAN INC.","Easy Choice Health Plan","Easy Choice Freedom Plan (HMO SNP)","Easy Choice Health Plan Inc.",1/1/2008 0:00:00,"8151"
"H5087","002","Local CCP","HMO","Yes","EASY CHOICE HEALTH PLAN INC.","Easy Choice Health Plan","Easy Choice Plus Plan (HMO)","Easy Choice Health Plan Inc.",1/1/2008 0:00:00,"2534"
"H5087","005","Local CCP","HMO","Yes","EASY CHOICE HEALTH PLAN INC.","Easy Choice Health Plan","Easy Choice Best Plan (HMO)","Easy Choice Health Plan Inc.",1/1/2008 0:00:00,"11955"
"H5096","001","Local CCP","Local PPO","Yes","UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Universal Health Care Insurance Company, Inc.","Universal Hassle-Free (PPO)","Universal Health Care Group, Inc.",1/1/2012 0:00:00,"1780"
"H5096","002","Local CCP","Local PPO","No","UNIVERSAL HEALTH CARE INSURANCE COMPANY, INC.","Universal Health Care Insurance Company, Inc.","Universal Hassle-Free MA Only (PPO)","Universal Health Care Group, Inc.",1/1/2012 0:00:00,"113"
"H5106","013","Local CCP","Local PPO","Yes","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Standard (PPO)","Highmark Inc.",7/1/2005 0:00:00,"1981"
"H5106","014","Local CCP","Local PPO","Yes","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Deluxe (PPO)","Highmark Inc.",7/1/2005 0:00:00,"2744"
"H5106","015","Local CCP","Local PPO","Yes","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Standard (PPO)","Highmark Inc.",7/1/2005 0:00:00,"1879"
"H5106","016","Local CCP","Local PPO","Yes","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Deluxe (PPO)","Highmark Inc.",7/1/2005 0:00:00,"1225"
"H5106","017","Local CCP","Local PPO","No","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Value (PPO)","Highmark Inc.",7/1/2005 0:00:00,"225"
"H5106","018","Local CCP","Local PPO","No","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Value (PPO)","Highmark Inc.",7/1/2005 0:00:00,"124"
"H5106","025","Local CCP","Local PPO","Yes","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO HD (PPO)","Highmark Inc.",7/1/2005 0:00:00,"1345"
"H5106","026","Local CCP","Local PPO","Yes","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO HD (PPO)","Highmark Inc.",7/1/2005 0:00:00,"1024"
"H5106","806","Local CCP","Local PPO","Yes","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO MA-PDP WV Non-Calendar (PPO)","Highmark Inc.",7/1/2005 0:00:00,"*"
"H5106","807","Local CCP","Local PPO","No","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO MA WV (PPO)","Highmark Inc.",7/1/2005 0:00:00,"*"
"H5106","808","Local CCP","Local PPO","Yes","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO MA-PDP WV (PPO)","Highmark Inc.",7/1/2005 0:00:00,"7512"
"H5151","002","Local CCP","HMO","Yes","HEALTH PLAN OF THE UPPER OHIO VALLEY","The Health Plan","SecureCare - Option II (HMO)","Health Plan of the Upper Ohio Valley",2/1/1999 0:00:00,"6266"
"H5151","004","Local CCP","HMO","No","HEALTH PLAN OF THE UPPER OHIO VALLEY","The Health Plan","SecureCare - Option I (HMO)","Health Plan of the Upper Ohio Valley",2/1/1999 0:00:00,"723"
"H5151","006","Local CCP","HMO","Yes","HEALTH PLAN OF THE UPPER OHIO VALLEY","The Health Plan","SecureCare - Option III (HMO)","Health Plan of the Upper Ohio Valley",2/1/1999 0:00:00,"365"
"H5151","802","Local CCP","HMO","No","HEALTH PLAN OF THE UPPER OHIO VALLEY","The Health Plan","SecureCare - Employer (HMO)","Health Plan of the Upper Ohio Valley",2/1/1999 0:00:00,"*"
"H5151","803","Local CCP","HMO","Yes","HEALTH PLAN OF THE UPPER OHIO VALLEY","The Health Plan","SecureCare - Employer (HMO)","Health Plan of the Upper Ohio Valley",2/1/1999 0:00:00,"1828"
"H5162","004","Local CCP","Local PPO","Yes","STERLING LIFE INSURANCE COMPANY","WindsorSterling","WindsorSterling Gold Plus Plan (PPO)","Munich American Holding Corporation",1/1/2010 0:00:00,"18"
"H5162","006","Local CCP","Local PPO","Yes","STERLING LIFE INSURANCE COMPANY","WindsorSterling","WindsorSterling Gold Plus Plan (PPO)","Munich American Holding Corporation",1/1/2010 0:00:00,"346"
"H5162","016","Local CCP","Local PPO","Yes","STERLING LIFE INSURANCE COMPANY","WindsorSterling","WindsorSterling Gold Plus Plan (PPO)","Munich American Holding Corporation",1/1/2010 0:00:00,"38"
"H5162","017","Local CCP","Local PPO","Yes","STERLING LIFE INSURANCE COMPANY","WindsorSterling","WindsorSterling Gold Plus Plan (PPO)","Munich American Holding Corporation",1/1/2010 0:00:00,"*"
"H5162","018","Local CCP","Local PPO","Yes","STERLING LIFE INSURANCE COMPANY","WindsorSterling","WindsorSterling Gold Plus Plan (PPO)","Munich American Holding Corporation",1/1/2010 0:00:00,"11"
"H5162","019","Local CCP","Local PPO","Yes","STERLING LIFE INSURANCE COMPANY","WindsorSterling","Fresenius Health Partners (PPO SNP)","Munich American Holding Corporation",1/1/2010 0:00:00,"*"
"H5167","001","National PACE","National PACE","Yes","ROCKY MOUNTAIN HEALTH CARE SERVICES","Rocky Mountain PACE","Rocky Mountain PACE (PACE)","Rocky Mountain Health Care Services",12/1/2008 0:00:00,"116"
"H5167","002","National PACE","National PACE","Yes","ROCKY MOUNTAIN HEALTH CARE SERVICES","Rocky Mountain PACE","Rocky Mountain PACE (PACE)","Rocky Mountain Health Care Services",12/1/2008 0:00:00,"*"
"H5206","002","Local CCP","HMO","Yes","PARTNERSHIP HEALTH PLAN, INC.","Community Health Partnership","Community Health Partnership (HMO SNP)","Community Health Partnership, Inc.",1/1/1999 0:00:00,"1399"
"H5206","003","Local CCP","HMO","Yes","PARTNERSHIP HEALTH PLAN, INC.","Community Health Partnership","Community Health Partnership (HMO SNP)","Community Health Partnership, Inc.",1/1/1999 0:00:00,"26"
"H5207","001","Local CCP","HMO","Yes","COMMUNITY CARE HEALTH PLAN, INC","Community Care","Community Care's Partnership Program (HMO SNP)","Community Care, Inc.",1/1/1999 0:00:00,"256"
"H5209","002","Local CCP","HMO","Yes","CARE WISCONSIN HEALTH PLAN, INC.","Care Wisconsin Health Plan, Inc.","Partnership (HMO SNP)","Care Wisconsin First, Inc.",1/1/1999 0:00:00,"897"
"H5211","001","Local CCP","HMOPOS","No","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan of Wisconsin, Inc.","Advocare Spirit (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00,"5378"
"H5211","002","Local CCP","HMOPOS","Yes","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan of Wisconsin, Inc.","Advocare Essence Rx (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00,"11210"
"H5211","003","Local CCP","HMOPOS","No","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan of Wisconsin, Inc.","Advocare Essence (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00,"5415"
"H5211","004","Local CCP","HMOPOS","Yes","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan of Wisconsin, Inc.","Advocare Spirit Rx (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00,"8471"
"H5211","005","Local CCP","HMOPOS","Yes","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan of Wisconsin, Inc.","Advocare Vitality Rx (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00,"3675"
"H5211","006","Local CCP","HMOPOS","No","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan of Wisconsin, Inc.","Advocare Vitality (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00,"1806"
"H5212","001","National PACE","National PACE","Yes","COMMUNITY CARE, INC.","Community Care","Community Care's PACE Program (PACE)","Community Care, Inc.",11/1/2003 0:00:00,"768"
"H5212","002","National PACE","National PACE","Yes","COMMUNITY CARE, INC.","Community Care","Community Care's PACE Program (PACE)","Community Care, Inc.",11/1/2003 0:00:00,"*"
"H5213","001","National PACE","National PACE","Yes","TOTAL COMMUNITY CARE, L.L.C.","Total Community Care","Total Community Care (PACE)","Total Community Options, Inc.",6/1/2004 0:00:00,"362"
"H5213","002","National PACE","National PACE","Yes","TOTAL COMMUNITY CARE, L.L.C.","Total Community Care","Total Community Care (PACE)","Total Community Options, Inc.",6/1/2004 0:00:00,"*"
"H5214","003","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-003 (PPO)","Humana Inc.",1/1/2005 0:00:00,"16800"
"H5214","004","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-004 (PPO)","Humana Inc.",1/1/2005 0:00:00,"4019"
"H5214","008","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-008 (PPO)","Humana Inc.",1/1/2005 0:00:00,"2197"
"H5214","009","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-009 (PPO)","Humana Inc.",1/1/2005 0:00:00,"2159"
"H5214","010","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-010 (PPO)","Humana Inc.",1/1/2005 0:00:00,"997"
"H5214","011","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-011 (PPO)","Humana Inc.",1/1/2005 0:00:00,"27"
"H5214","012","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-012 (PPO)","Humana Inc.",1/1/2005 0:00:00,"918"
"H5215","001","Local CCP","Local PPO","No","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPlus (PPO)","Affinity Health System",1/1/2005 0:00:00,"4767"
"H5215","002","Local CCP","Local PPO","Yes","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPlus Pharmacy (PPO)","Affinity Health System",1/1/2005 0:00:00,"12607"
"H5215","005","Local CCP","Local PPO","Yes","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPremier Pharmacy (PPO)","Affinity Health System",1/1/2005 0:00:00,"6825"
"H5215","006","Local CCP","Local PPO","No","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPremier (PPO)","Affinity Health System",1/1/2005 0:00:00,"3089"
"H5215","007","Local CCP","Local PPO","Yes","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","NetworkCares (PPO SNP)","Affinity Health System",1/1/2005 0:00:00,"1535"
"H5215","008","Local CCP","Local PPO","Yes","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumSelect (PPO)","Affinity Health System",1/1/2005 0:00:00,"16706"
"H5215","806","Local CCP","Local PPO","Yes","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPlus Pharmacy EGP (PPO)","Affinity Health System",1/1/2005 0:00:00,"*"
"H5215","807","Local CCP","Local PPO","No","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPremier EGP (PPO)","Affinity Health System",1/1/2005 0:00:00,"*"
"H5215","808","Local CCP","Local PPO","Yes","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPremier Pharmacy EGP (PPO)","Affinity Health System",1/1/2005 0:00:00,"*"
"H5216","001","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5216-001 (PPO)","Humana Inc.",7/1/2005 0:00:00,"2330"
"H5216","003","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5216-003 (PPO)","Humana Inc.",7/1/2005 0:00:00,"7811"
"H5216","006","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5216-006 (PPO)","Humana Inc.",7/1/2005 0:00:00,"3867"
"H5216","007","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5216-007 (PPO)","Humana Inc.",7/1/2005 0:00:00,"3217"
"H5253","004","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00,"37371"
"H5253","007","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (HMO-POS SNP)","UnitedHealth Group, Inc.",8/1/1995 0:00:00,"921"
"H5253","011","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00,"25776"
"H5253","021","Local CCP","HMOPOS","No","UNITEDHEALTHCARE OF WISCONSIN, INC","UnitedHealthcare","AARP MedicareComplete Plus Essential (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00,"966"
"H5253","024","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","UnitedHealthcare","UnitedHealthcare Dual Complete LP (HMO SNP)","UnitedHealth Group, Inc.",8/1/1995 0:00:00,"2037"
"H5253","028","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00,"2388"
"H5253","030","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00,"390"
"H5253","801","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",8/1/1995 0:00:00,"44"
"H5253","802","Local CCP","HMO","No","UNITEDHEALTHCARE OF WISCONSIN, INC","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",8/1/1995 0:00:00,"*"
"H5253","805","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",8/1/1995 0:00:00,"*"
"H5253","807","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00,"*"
"H5256","001","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES CLINIC HEALTH PLAN","Medical Associates Clinic Health Plan of Wisconsin","Medical Associates SmartPlan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00,"2401"
"H5256","002","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES CLINIC HEALTH PLAN","Medical Associates Clinic Health Plan of Wisconsin","Medical Associates Community Plan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00,"313"
"H5256","004","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES CLINIC HEALTH PLAN","Medical Associates Clinic Health Plan of Wisconsin","Medical Associates Freedom Plan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00,"137"
"H5262","001","Local CCP","HMO","Yes","GUNDERSEN LUTHERAN HEALTH PLAN","Gundersen Lutheran Health Plan, Inc.","Gundersen Lutheran Senior Pref. Elite (w/RX) (HMO)","Gundersen Lutheran Health System Inc.",8/1/1999 0:00:00,"7555"
"H5262","003","Local CCP","HMO","Yes","GUNDERSEN LUTHERAN HEALTH PLAN","Gundersen Lutheran Health Plan, Inc.","Gundersen Lutheran Senior Pref. Value (w/RX) (HMO)","Gundersen Lutheran Health System Inc.",8/1/1999 0:00:00,"1481"
"H5262","004","Local CCP","HMO","No","GUNDERSEN LUTHERAN HEALTH PLAN","Gundersen Lutheran Health Plan, Inc.","Gundersen Lutheran Sr. Pref. Value (no RX) (HMO)","Gundersen Lutheran Health System Inc.",8/1/1999 0:00:00,"648"
"H5262","005","Local CCP","HMO","No","GUNDERSEN LUTHERAN HEALTH PLAN","Gundersen Lutheran Health Plan, Inc.","Gundersen Lutheran Sr. Pref. Elite (no RX) (HMO)","Gundersen Lutheran Health System Inc.",8/1/1999 0:00:00,"3313"
"H5264","002","1876 Cost","1876 Cost","No","DEAN HEALTH PLAN, INC.","Dean Health Plan, Inc.","DeanCare Gold Enhanced (Cost)","Dean Health Systems Inc.",1/1/1999 0:00:00,"17367"
"H5264","003","1876 Cost","1876 Cost","No","DEAN HEALTH PLAN, INC.","Dean Health Plan, Inc.","DeanCare Gold Basic (Cost)","Dean Health Systems Inc.",1/1/1999 0:00:00,"67"
"H5264","005","1876 Cost","1876 Cost","No","DEAN HEALTH PLAN, INC.","Dean Health Plan, Inc.","DeanCare Gold Shared Value (Cost)","Dean Health Systems Inc.",1/1/1999 0:00:00,"617"
"H5264","999","1876 Cost","1876 Cost","No","DEAN HEALTH PLAN, INC.","Dean Health Plan, Inc.",,"Dean Health Systems Inc.",1/1/1999 0:00:00,"15"
"H5291","001","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H5291-001 (HMO)","Humana Inc.",1/1/2008 0:00:00,"5967"
"H5291","002","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H5291-002 (HMO)","Humana Inc.",1/1/2008 0:00:00,"1309"
"H5291","801","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",1/1/2008 0:00:00,"156"
"H5291","802","Local CCP","HMO","No","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",1/1/2008 0:00:00,"*"
"H5291","803","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored Non-CY (HMO)","Humana Inc.",1/1/2008 0:00:00,"*"
"H5294","001","Local CCP","HMO","Yes","SUPERIOR HEALTH PLAN, INC.","Advantage by Superior HealthPlan","Advantage by Superior HealthPlan (HMO SNP)","Centene Corporation",1/1/2008 0:00:00,"1304"
"H5302","003","Local CCP","HMOPOS","Yes","COVENTRY HEALTH CARE OF GEORGIA, INC.","Coventry Health Care","Advantra Silver (HMO-POS)","Coventry Health Care Inc.",1/1/2007 0:00:00,"3381"
"H5302","006","Local CCP","HMOPOS","Yes","COVENTRY HEALTH CARE OF GEORGIA, INC.","Coventry Health Care","Advantra Silver Plus (HMO-POS)","Coventry Health Care Inc.",1/1/2007 0:00:00,"1365"
"H5302","007","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF GEORGIA, INC.","Coventry Health Care","Silver Advantage (HMO)","Coventry Health Care Inc.",1/1/2007 0:00:00,"99"
"H5302","008","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF GEORGIA, INC.","Coventry Health Care","Advantra Elite (HMO)","Coventry Health Care Inc.",1/1/2007 0:00:00,"1022"
"H5302","009","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF GEORGIA, INC.","Coventry Health Care","Advantra Elite (HMO)","Coventry Health Care Inc.",1/1/2007 0:00:00,"488"
"H5302","809","Local CCP","HMOPOS","No","COVENTRY HEALTH CARE OF GEORGIA, INC.","Coventry Health Care","Advantra (HMO-POS)","Coventry Health Care Inc.",1/1/2007 0:00:00,"*"
"H5302","810","Local CCP","HMOPOS","Yes","COVENTRY HEALTH CARE OF GEORGIA, INC.","Coventry Health Care","Advantra (HMO-POS)","Coventry Health Care Inc.",1/1/2007 0:00:00,"*"
"H5302","811","Local CCP","HMOPOS","Yes","COVENTRY HEALTH CARE OF GEORGIA, INC.","Coventry Health Care","Advantra (HMO-POS)","Coventry Health Care Inc.",1/1/2007 0:00:00,"*"
"H5378","010","Local CCP","Local PPO","Yes","THE PYRAMID LIFE INSURANCE COMPANY","Universal American Corp.","Today's Options Advantage Plus 250A (PPO)","Universal American Corp.",1/1/2009 0:00:00,"390"
"H5378","016","Local CCP","Local PPO","Yes","THE PYRAMID LIFE INSURANCE COMPANY","Universal American Corp.","Today's Options Advantage Plus  450H (PPO)","Universal American Corp.",1/1/2009 0:00:00,"851"
